order_id,data_transacao,quantidade,valor_unitario,valor_total_emitter,receiver_cpf_cnpj,emitter_cnpj,raw_product_description
1c4774e0-4110-4377-a20a-0f166d933356,2023-07-12T20:25:00+00:00,132.0,1.7000000000000002,224.4,29889958000167.0,46988775000118,PP BR
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,229.0,1.3,297.7,29889958000167.0,46988775000118,PLASTICO BR.
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,230.0,0.9,207.0,29889958000167.0,46988775000118,PP COL
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,158.0,0.4,63.2,29889958000167.0,46988775000118,PP PRETO
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,771.0,0.4,308.4,29889958000167.0,46988775000118,PLASTICO COL
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,114.0,1.7000000000000002,193.8,29889958000167.0,46988775000118,PP BR
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,824.0,2.2,1812.8,29889958000167.0,46988775000118,PEAD
a11187b1-18b5-45a6-a42c-cc89d65ae9cc,2023-07-12T20:32:00+00:00,1570.0,2.2,3454.0,29889958000167.0,46988775000118,PET
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,253.0,0.2,50.6,29889958000167.0,46988775000118,FITA VERDE
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,109.0,0.8,87.2,29889958000167.0,46988775000118,PP COL
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,103.0,0.4,41.2,29889958000167.0,46988775000118,PP PRETO
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,128.0,2.2,281.6,29889958000167.0,46988775000118,PEAD
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,181.0,0.4,72.4,29889958000167.0,46988775000118,PLASTICO COL
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,353.0,0.2,70.6,29889958000167.0,46988775000118,PS
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,83.0,1.5,124.5,29889958000167.0,46988775000118,PP BR
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,1265.0,1.3,1644.5,29889958000167.0,46988775000118,PLASTICO BR.
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,212.0,2.2,466.4,29889958000167.0,46988775000118,PET
8fda4b08-a49e-4631-ac14-cd7b4cb5ff06,2023-07-12T20:45:00+00:00,178.0,2.2,391.6,29889958000167.0,46988775000118,PEAD
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,148.0,0.2,29.6,29889958000167.0,46988775000118,PS
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,72.0,0.9,64.8,29889958000167.0,46988775000118,PP COL
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,3040.0,1.3,3952.0,29889958000167.0,46988775000118,PLASTICO BR
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,250.0,0.6000000000000001,150.0,29889958000167.0,46988775000118,PLASTICO COLORIDO
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,98.0,0.4,39.2,29889958000167.0,46988775000118,PVC CANO
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,283.0,0.2,56.6,29889958000167.0,46988775000118,FITA
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,44.0,1.8,79.2,29889958000167.0,46988775000118,PP BR
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,92.0,2.7,248.4,29889958000167.0,46988775000118,PET
9579accb-af57-424d-828b-2fdece64118c,2023-05-16T21:13:00+00:00,336.0,3.2,1075.2,29889958000167.0,46988775000118,PEAD
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,54.0,4.0,216.0,29889958000167.0,46988775000118,CAXARIA
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,279.0,1.3,362.7,29889958000167.0,46988775000118,PLASTICO BR
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,220.0,0.4,88.0,29889958000167.0,46988775000118,PVC
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,393.0,0.9,353.7,29889958000167.0,46988775000118,PP COL
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,429.0,0.2,85.8,29889958000167.0,46988775000118,PS
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,127.0,0.6000000000000001,76.2,29889958000167.0,46988775000118,PLASTICO COL
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,112.0,1.8,201.6,29889958000167.0,46988775000118,PP BR
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,171.0,0.4,68.4,29889958000167.0,46988775000118,PP PRETO
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,146.0,3.2,467.2,29889958000167.0,46988775000118,PEAD
c498691a-8e1f-4beb-8598-541decf968aa,2023-05-16T21:18:00+00:00,190.0,2.7,513.0,29889958000167.0,46988775000118,PET
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,746.0,0.6000000000000001,447.6,29889958000167.0,46988775000118,PLASTICO COLORIDO
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,222.0,1.3,288.6,29889958000167.0,46988775000118,PLASTICO BR
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,245.0,0.9,220.5,29889958000167.0,46988775000118,PP COL
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,1752.0,2.7,4730.4,29889958000167.0,46988775000118,PET
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,773.0,3.2,2473.6,29889958000167.0,46988775000118,PEAD
60c4c117-6687-4f7b-a547-b79e4aa37e72,2023-05-16T21:28:00+00:00,242.0,1.8,435.6,29889958000167.0,46988775000118,PP BR.
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,144.0,0.4,57.6,29889958000167.0,46988775000118,PLASTICO PRETO
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,250.0,3.2,800.0,29889958000167.0,46988775000118,PEAD
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,80.0,0.9,72.0,29889958000167.0,46988775000118,PP COL
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,639.0,2.7,1725.3,29889958000167.0,46988775000118,PET
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,306.0,0.6000000000000001,183.6,29889958000167.0,46988775000118,PLASTICO COL.
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,40.0,1.8,72.0,29889958000167.0,46988775000118,PP BR.
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,90.0,0.4,36.0,29889958000167.0,46988775000118,PP PRETO
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,770.0,1.3,1001.0,29889958000167.0,46988775000118,PLASTICO BR
d4c49385-8413-4e9c-b1a5-e79bb21c2d3d,2023-05-16T21:28:00+00:00,62.0,0.2,12.4,29889958000167.0,46988775000118,PS
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,414.0,0.6000000000000001,248.4,29889958000167.0,46988775000118,PLASTICO COLORIDO
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,119.0,0.2,23.8,29889958000167.0,46988775000118,PS
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,90.0,0.4,36.0,29889958000167.0,46988775000118,PP PRETO
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,82.0,0.1,8.2,29889958000167.0,46988775000118,PET COL
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,1152.0,2.7,3110.4,29889958000167.0,46988775000118,PET
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,163.0,0.9,146.7,29889958000167.0,46988775000118,PP COL
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,608.0,3.2,1945.6,29889958000167.0,46988775000118,PEAD
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,174.0,1.8,313.2,29889958000167.0,46988775000118,PP BR
47d41fa2-a44f-4e89-a038-e7adf5649fe4,2023-05-16T21:39:00+00:00,60.0,0.1,6.0,29889958000167.0,46988775000118,PET LEITE
5da60dd9-9200-44b3-a081-45978fe79ad1,2023-11-16T14:34:00+00:00,1399.0,2.3,3217.7,29889958000167.0,46988775000118,PET
5da60dd9-9200-44b3-a081-45978fe79ad1,2023-11-16T14:34:00+00:00,226.0,0.5,113.0,29889958000167.0,46988775000118,PLASTICO COL
5da60dd9-9200-44b3-a081-45978fe79ad1,2023-11-16T14:34:00+00:00,343.0,0.8,274.4,29889958000167.0,46988775000118,PP COL.
5da60dd9-9200-44b3-a081-45978fe79ad1,2023-11-16T14:34:00+00:00,616.0,2.3,1416.8,29889958000167.0,46988775000118,PEAD
5da60dd9-9200-44b3-a081-45978fe79ad1,2023-11-16T14:34:00+00:00,105.0,0.1,10.5,29889958000167.0,46988775000118,PET LEITE
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,358.0,0.9,322.2,29889958000167.0,46988775000118,POLIPROPILENO COLORIDO
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,261.0,3.2,835.2,29889958000167.0,46988775000118,PEAD
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,451.0,0.6000000000000001,270.6,29889958000167.0,46988775000118,PLASTICO COLORIDO
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,247.0,0.4,98.8,29889958000167.0,46988775000118,PLASTICO PRETO
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,231.0,1.8,415.8,29889958000167.0,46988775000118,POLIPROPILENO BRANCO
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,1240.0,1.3,1612.0,29889958000167.0,46988775000118,PLASTICO BRANCO
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,446.0,2.6,1159.6,29889958000167.0,46988775000118,PET
73e6f30d-70bb-4459-85d5-99256d8aeb3f,2023-04-17T21:10:00+00:00,71.0,0.2,14.2,29889958000167.0,46988775000118,POLIESTIRENO
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,170.0,0.3,51.0,29889958000167.0,46988775000118,PLASTICO PRETO
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,1531.0,2.1,3215.1,29889958000167.0,46988775000118,PET
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,472.0,0.4,188.8,29889958000167.0,46988775000118,PLASTICO COL.
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,965.0,2.1,2026.5,29889958000167.0,46988775000118,PEAD
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,230.0,1.5,345.0,29889958000167.0,46988775000118,PP BR.
bc04cb69-c25b-4da0-9149-4a9190411a78,2023-10-18T21:00:00+00:00,412.0,1.3,535.6,29889958000167.0,46988775000118,PLASTICO BR.
7161c782-fd8a-4556-8e71-6f4291540398,2023-10-18T21:00:00+00:00,258.0,0.4,103.2,29889958000167.0,46988775000118,PLASTICO COL.
7161c782-fd8a-4556-8e71-6f4291540398,2023-10-18T21:00:00+00:00,147.0,2.1,308.7,29889958000167.0,46988775000118,PEAD
7161c782-fd8a-4556-8e71-6f4291540398,2023-10-18T21:00:00+00:00,1972.0,1.3,2563.6,29889958000167.0,46988775000118,PLASTICO BR.
7161c782-fd8a-4556-8e71-6f4291540398,2023-10-18T21:00:00+00:00,60.0,0.8,48.0,29889958000167.0,46988775000118,PP COL.
7161c782-fd8a-4556-8e71-6f4291540398,2023-10-18T21:00:00+00:00,651.0,0.4,260.4,29889958000167.0,46988775000118,PP PRETO
d66fb4a6-c7ec-42b2-a9ed-e6ceae4fc476,2023-10-18T21:00:00+00:00,313.0,2.2,688.6,29889958000167.0,46988775000118,PEAD
d66fb4a6-c7ec-42b2-a9ed-e6ceae4fc476,2023-10-18T21:00:00+00:00,569.0,2.2,1251.8,29889958000167.0,46988775000118,PET
d66fb4a6-c7ec-42b2-a9ed-e6ceae4fc476,2023-10-18T21:00:00+00:00,1258.0,1.3,1635.4,29889958000167.0,46988775000118,PP COL.
d66fb4a6-c7ec-42b2-a9ed-e6ceae4fc476,2023-10-18T21:00:00+00:00,68.0,1.5,102.0,29889958000167.0,46988775000118,PP BR.
d66fb4a6-c7ec-42b2-a9ed-e6ceae4fc476,2023-10-18T21:00:00+00:00,87.0,0.3,26.1,29889958000167.0,46988775000118,PLASTICO PRETO
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,1598.0,2.2,3515.6,29889958000167.0,46988775000118,PET
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,165.0,0.4,66.0,29889958000167.0,46988775000118,PP PRETO
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,253.0,0.4,101.2,29889958000167.0,46988775000118,PLASTICO COL.
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,596.0,2.2,1311.2,29889958000167.0,46988775000118,PEAD
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,92.0,0.1,9.2,29889958000167.0,46988775000118,PET LEITE
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,242.0,1.3,314.6,29889958000167.0,46988775000118,PLASTICO BR.
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,127.0,1.5,190.5,29889958000167.0,46988775000118,PP BR.
d180159a-7eb8-48cb-81fd-87ae5da002b5,2023-10-18T21:00:00+00:00,395.0,0.8,316.0,29889958000167.0,46988775000118,PP COL.
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,588.0,2.2,1293.6,29889958000167.0,46988775000118,PET
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,79.0,0.3,23.7,29889958000167.0,46988775000118,PLASTICO PRETO
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,2442.0,1.3,3174.6,29889958000167.0,46988775000118,PLASTICO BR.
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,76.0,1.5,114.0,29889958000167.0,46988775000118,PP BR.
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,1013.0,0.4,405.2,29889958000167.0,46988775000118,PLASTICO COL.
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,191.0,2.2,420.2,29889958000167.0,46988775000118,PEAD
11a013ec-5ae6-486f-8193-68a44f8d8ebb,2023-10-18T21:00:00+00:00,242.0,0.8,193.6,29889958000167.0,46988775000118,PP COL.
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,868.0,2.2,1909.6,29889958000167.0,46988775000118,PEAD
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,136.0,0.4,54.4,29889958000167.0,46988775000118,PP PRETO
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,724.0,0.4,289.6,29889958000167.0,46988775000118,PLASTICO COL.
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,240.0,0.8,192.0,29889958000167.0,46988775000118,PP COL.
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,2050.0,2.2,4510.0,29889958000167.0,46988775000118,PET
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,248.0,1.5,372.0,29889958000167.0,46988775000118,PP BR.
ea62b4d8-bfdc-4be7-91f5-adf6ed9934c0,2023-10-18T21:00:00+00:00,115.0,0.1,11.5,29889958000167.0,46988775000118,PET LEITE
c7f695a8-4fb9-42dd-aa1c-bffc7bc56054,2023-10-18T21:00:00+00:00,116.0,1.5,174.0,29889958000167.0,46988775000118,PP BR.
c7f695a8-4fb9-42dd-aa1c-bffc7bc56054,2023-10-18T21:00:00+00:00,202.0,1.3,262.6,29889958000167.0,46988775000118,PLASTICO BR.
c7f695a8-4fb9-42dd-aa1c-bffc7bc56054,2023-10-18T21:00:00+00:00,226.0,0.8,180.8,29889958000167.0,46988775000118,PP COL.
c7f695a8-4fb9-42dd-aa1c-bffc7bc56054,2023-10-18T21:00:00+00:00,503.0,2.2,1106.6,29889958000167.0,46988775000118,PEAD
c7f695a8-4fb9-42dd-aa1c-bffc7bc56054,2023-10-18T21:00:00+00:00,532.0,2.2,1170.4,29889958000167.0,46988775000118,PET
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,149.0,0.8,119.2,29889958000167.0,46988775000118,PP COL.
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,1278.0,1.3,1661.4,29889958000167.0,46988775000118,PLASTICO BR.
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,118.0,1.5,177.0,29889958000167.0,46988775000118,PP BR.
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,424.0,0.4,169.6,29889958000167.0,46988775000118,PLASTICO COL.
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,54.0,0.4,21.6,29889958000167.0,46988775000118,PP  PRETO
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,503.0,2.2,1106.6,29889958000167.0,46988775000118,PEAD
fb7039c4-54dd-429f-939b-1e408cbba66f,2023-10-18T21:00:00+00:00,665.0,2.2,1463.0,29889958000167.0,46988775000118,PET
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,249.0,1.5,373.5,29889958000167.0,46988775000118,PP BR.
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,232.0,0.1,23.2,29889958000167.0,46988775000118,PET COL.
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,123.0,0.4,49.2,29889958000167.0,46988775000118,PP  PRETO
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,1527.0,2.3,3512.1,29889958000167.0,46988775000118,PET
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,107.0,0.1,10.7,29889958000167.0,46988775000118,PET LEITE
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,724.0,2.3,1665.2,29889958000167.0,46988775000118,PEAD
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,76.0,4.0,304.0,29889958000167.0,46988775000118,CAIXARIA
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,328.0,0.8,262.4,29889958000167.0,46988775000118,PP COL.
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,495.0,0.5,247.5,29889958000167.0,46988775000118,PLASTICO COL.
d0933843-4361-4f18-9980-cf7e4cdd462d,2023-10-18T21:00:00+00:00,371.0,1.3,482.3,29889958000167.0,46988775000118,PLASTICO BR.
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,101.0,0.4,40.4,29889958000167.0,46988775000118,PP  PRETO
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,1236.0,1.3,1606.8,29889958000167.0,46988775000118,PLASTICO BR.
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,184.0,1.5,276.0,29889958000167.0,46988775000118,PP BR.
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,219.0,0.8,175.2,29889958000167.0,46988775000118,PP COL.
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,69.0,4.0,276.0,29889958000167.0,46988775000118,CAIXARIA
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,113.0,0.3,33.9,29889958000167.0,46988775000118,PLASTICO PRETO
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,550.0,2.3,1265.0,29889958000167.0,46988775000118,PET
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,489.0,0.5,244.5,29889958000167.0,46988775000118,PLASTICO COL.
36ef0fb7-0f3f-4884-8199-6f576893b234,2023-10-18T21:00:00+00:00,440.0,2.3,1012.0,29889958000167.0,46988775000118,PEAD
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,271.0,0.4,108.4,29889958000167.0,46988775000118,PP  PRETO
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,315.0,0.8,252.0,29889958000167.0,46988775000118,PP COL.
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,1207.0,2.3,2776.1,29889958000167.0,46988775000118,PET
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,697.0,2.3,1603.1,29889958000167.0,46988775000118,PEAD
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,388.0,1.3,504.4,29889958000167.0,46988775000118,PLASTICO BR.
1302e0ce-3698-4235-9c13-ecb7dd8b8589,2023-10-18T21:00:00+00:00,213.0,1.5,319.5,29889958000167.0,46988775000118,PLASTICO BR.
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,138.0,0.4,55.2,29889958000167.0,46988775000118,PP  PRETO
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,384.0,2.3,883.2,29889958000167.0,46988775000118,PET
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,84.0,0.5,42.0,29889958000167.0,46988775000118,PLASTICO COL.
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,85.0,0.8,68.0,29889958000167.0,46988775000118,PP COL.
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,659.0,1.3,856.7,29889958000167.0,46988775000118,PLASTICO BR.
5d5aa70b-1969-4403-97af-e20195ca488d,2023-10-18T21:00:00+00:00,82.0,2.3,188.6,29889958000167.0,46988775000118,PEAD
f5a96b7b-e8be-419c-9d71-14b1b1c9017f,2023-10-18T21:00:00+00:00,238.0,2.3,547.4,29889958000167.0,46988775000118,PEAD
f5a96b7b-e8be-419c-9d71-14b1b1c9017f,2023-10-18T21:00:00+00:00,377.0,2.3,867.1,29889958000167.0,46988775000118,PET
f5a96b7b-e8be-419c-9d71-14b1b1c9017f,2023-10-18T21:00:00+00:00,402.0,1.3,522.6,29889958000167.0,46988775000118,PLASTICO BR.
f5a96b7b-e8be-419c-9d71-14b1b1c9017f,2023-10-18T21:00:00+00:00,203.0,0.5,101.5,29889958000167.0,46988775000118,PLASTICO COL.
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,1366.0,0.4,546.4,29889958000167.0,46988775000118,PLASTICO COL.
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,130.0,0.2,26.0,29889958000167.0,46988775000118,FITA
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,304.0,0.3,91.2,29889958000167.0,46988775000118,PLASTICO PRETO
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,939.0,2.2,2065.8,29889958000167.0,46988775000118,PET
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,23.0,0.1,2.3,29889958000167.0,46988775000118,PET LEITE
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,225.0,1.5,337.5,29889958000167.0,46988775000118,PP BR.
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,976.0,1.3,1268.8,29889958000167.0,46988775000118,PLASTICO BR.
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,258.0,0.3,77.4,29889958000167.0,46988775000118,PP PRETO
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,604.0,0.15,90.6,29889958000167.0,46988775000118,RAFRA
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,639.0,2.2,1405.8,29889958000167.0,46988775000118,PEAD
aacdc709-0800-4afd-9cf7-823928434817,2023-10-18T21:00:00+00:00,364.0,0.8,291.2,29889958000167.0,46988775000118,PP COL.
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,82.0,1.7000000000000002,139.4,29889958000167.0,46988775000118,POLIPROPILENO BRANCO
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,45.0,0.1,4.5,29889958000167.0,46988775000118,PET LEITE
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,148.0,1.3,192.4,29889958000167.0,46988775000118,PLASTICO BRANCO
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,55.0,0.4,22.0,29889958000167.0,46988775000118,PP PRETO
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,92.0,0.2,18.4,29889958000167.0,46988775000118,PS
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,314.0,3.2,1004.8,29889958000167.0,46988775000118,PEAD
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,162.0,0.9,145.8,29889958000167.0,46988775000118,POLIPROPILENO COLORIDO
9b18a4d6-a01b-486a-beae-8b13bf52ec26,2023-04-20T21:10:00+00:00,834.0,2.6,2168.4,29889958000167.0,46988775000118,PET
f84572d3-e7d6-4dff-9bb2-1bf3496b26ca,2023-04-20T21:10:00+00:00,104.0,0.1,10.4,29889958000167.0,46988775000118,PET LEITE
