nome,receita_total,quantidade_total,num_pedidos_unicos,primeira_venda,ultima_venda,valor_unitario_medio,ticket_medio,qtd_media_por_pedido,period_start,period_end,frequencia_pedidos_mes,recencia_dias,score_r,score_f,score_m,cluster_score,cluster_tier
Papel�o Ondulado II,71902.48,177616.2,75,2023-01-02T12:18:00+00:00,2025-07-14T16:48:00+00:00,0.4926666666666667,958.6997333333333,2368.2160000000003,2023-01-02T12:18:00+00:00,2025-07-14T16:48:00+00:00,2.470779220779221,12.027027027027026,99.23783098688041,1.8074940274110398,0.07415701083157925,20.60022661267313,A
Para choque,191.4,167.0,2,2024-09-27T19:14:57+00:00,2024-11-01T00:45:53+00:00,1.1,95.7,83.5,2024-09-27T19:14:57+00:00,2024-11-01T00:45:53+00:00,1.7905882352941176,34.0,97.84537389100126,1.3099015539825887,0.00019740142305473004,20.09311436036251,C
Pead Branco,19940.0,8265.0,10,2024-01-08T17:10:00+00:00,2024-01-26T14:10:00+00:00,2.42,1994.0,826.5,2024-01-08T17:10:00+00:00,2024-01-26T14:10:00+00:00,10.0,1.6666666666666667,99.8943810730883,7.315481740375825,0.020565226623361115,22.913295001417335,A
Pead Colorido,8442.0,4221.0,5,2024-01-08T17:10:00+00:00,2024-01-26T14:17:00+00:00,2.0,1688.4,844.2,2024-01-08T17:10:00+00:00,2024-01-26T14:17:00+00:00,5.0,3.75,99.76235741444867,3.6577408701879124,0.008706702264514268,21.419050511870704,A
Perfil ferro,252.0,28.0,1,2024-12-20T00:45:05+00:00,2024-12-20T00:45:05+00:00,9.0,252.0,28.0,2024-12-20T00:45:05+00:00,2024-12-20T00:45:05+00:00,1.0,0.0,100.0,0.7315481740375824,0.00025990156013475427,20.292723230239087,B
Perfume,612.8,76.6,1,2023-01-27T18:36:00+00:00,2023-01-27T18:36:00+00:00,8.0,612.8,76.6,2023-01-27T18:36:00+00:00,2023-01-27T18:36:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0006320145875022914,20.292872075450035,B
Pet,86383.83,34765.84,32,2023-01-02T12:18:00+00:00,2024-01-24T17:53:00+00:00,2.521875,2699.4946875,1086.4325,2023-01-02T12:18:00+00:00,2024-01-24T17:53:00+00:00,2.5170025839793286,12.03225806451613,99.23749948894067,1.8413086443579547,0.08909242931514044,20.619660327257375,A
Pet - PLASTICO,16040.0,3208.0,3,2025-01-27T17:23:17+00:00,2025-03-26T13:30:00+00:00,5.0,5346.666666666667,1069.3333333333333,2025-01-27T17:23:17+00:00,2025-03-26T13:30:00+00:00,1.602105263157895,28.5,98.19391634980988,1.1720171798791585,0.016542940573656583,20.1142073181431,C
Pet Azul,240.0,96.0,1,2023-05-08T16:55:59+00:00,2023-05-08T16:55:59+00:00,2.5,240.0,96.0,2023-05-08T16:55:59+00:00,2023-05-08T16:55:59+00:00,1.0,0.0,100.0,0.7315481740375824,0.00024752529536643266,20.29271827973318,B
Pet Colorida,199.0,398.0,1,2024-01-16T17:11:00+00:00,2024-01-16T17:11:00+00:00,0.5,199.0,398.0,2024-01-16T17:11:00+00:00,2024-01-16T17:11:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00020523972407466708,20.292701365504666,C
Pet Incolor,26861.6,9141.0,19,2022-03-15T12:46:08+00:00,2023-11-20T13:05:22+00:00,2.6928571428571426,1413.7684210526315,481.10526315789474,2022-03-15T12:46:08+00:00,2023-11-20T13:05:22+00:00,0.9404227642276424,30.25,98.0830164765526,0.6879645559941077,0.027703856141729034,19.902870660164854,D
Pet Oleo,2885.8,3587.0,10,2022-03-15T12:46:08+00:00,2024-01-26T14:10:00+00:00,0.74,288.58000000000004,358.7,2022-03-15T12:46:08+00:00,2024-01-26T14:10:00+00:00,0.44633431085043995,75.33333333333333,95.22602450359105,0.32651505011296206,0.002976285405701881,19.17700143492568,D
Pet Verde,1924.85,776.0,6,2022-03-15T12:46:08+00:00,2023-09-25T15:07:23+00:00,2.5416666666666665,320.80833333333334,129.33333333333334,2022-03-15T12:46:08+00:00,2023-09-25T15:07:23+00:00,0.32672629695885513,111.6,92.9277566539924,0.2390160259503114,0.001985204436608658,18.68195182295325,D
Pet azul,207.46,90.2,1,2023-06-23T09:56:00+00:00,2023-06-23T09:56:00+00:00,2.3,207.46,90.2,2023-06-23T09:56:00+00:00,2023-06-23T09:56:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00021396499073633382,20.29270485561133,B
Pet colorida,982.92,3306.2,36,2023-01-02T12:18:00+00:00,2025-07-07T10:11:00+00:00,0.29444444444444445,27.30333333333333,91.83888888888889,2023-01-02T12:18:00+00:00,2025-07-07T10:11:00+00:00,1.1963318777292578,25.771428571428572,98.36682962158247,0.8751744006957909,0.001013739847173225,20.02384118053368,C
Pet cristal,46946.0,243505.0,50,2024-09-11T19:20:00+00:00,2025-07-07T20:49:00+00:00,0.305,938.92,4870.1,2024-09-11T19:20:00+00:00,2025-07-07T20:49:00+00:00,5.090301003344482,5.551020408163265,99.6482243087349,3.7238004042983297,0.048418010484468955,21.4385322276601,A
Pet itubaina,22.2,37.0,1,2023-06-23T09:56:00+00:00,2023-06-23T09:56:00+00:00,0.6000000000000001,22.2,37.0,2023-06-23T09:56:00+00:00,2023-06-23T09:56:00+00:00,1.0,0.0,100.0,0.7315481740375824,2.289608982139502e-05,20.292628428050964,C
Pet leite,14.52,72.6,1,2023-01-16T14:23:00+00:00,2023-01-16T14:23:00+00:00,0.2,14.52,72.6,2023-01-16T14:23:00+00:00,2023-01-16T14:23:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.4975280369669175e-05,20.29262525972718,C
Pet oleo,418.5,465.0,1,2024-01-16T13:29:00+00:00,2024-01-16T13:29:00+00:00,0.9,418.5,465.0,2024-01-16T13:29:00+00:00,2024-01-16T13:29:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00043162223379521696,20.292791918508552,B
Placa Marrom,333.3,101.0,1,2023-05-03T19:49:00+00:00,2023-05-03T19:49:00+00:00,3.3,333.3,101.0,2023-05-03T19:49:00+00:00,2023-05-03T19:49:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0003437507539401334,20.29275676991661,B
Plastico,44170.92,51369.8,13,2022-11-07T20:11:10+00:00,2023-01-16T19:41:35+00:00,0.9125000000000001,3397.763076923077,3951.523076923077,2022-11-07T20:11:10+00:00,2023-01-16T19:41:35+00:00,5.735072463768116,2.9130434782608696,99.81539648426737,4.195481788842784,0.04555591674836278,21.659494379089935,A
Plastico - Canela,8599.5,47775.0,5,2019-01-08T11:31:49+00:00,2019-02-19T12:43:05+00:00,0.18,1719.9,9555.0,2019-01-08T11:31:49+00:00,2019-02-19T12:43:05+00:00,3.623809523809524,10.0,99.36628643852978,2.650991240202858,0.008869140739598491,20.93720144008294,A
Plastico - Cristal,1278.9,7105.0,4,2019-01-15T11:42:58+00:00,2019-02-19T12:43:05+00:00,0.18,319.725,1776.25,2019-01-15T11:42:58+00:00,2019-02-19T12:43:05+00:00,3.4788571428571426,11.0,99.30291508238275,2.544951590594744,0.0013190004176838782,20.879091252881526,A
Plastico - Preto,457.2,2540.0,1,2019-01-15T11:42:58+00:00,2019-01-15T11:42:58+00:00,0.18,457.2,2540.0,2019-01-15T11:42:58+00:00,2019-01-15T11:42:58+00:00,1.0,0.0,100.0,0.7315481740375824,0.0004715356876730543,20.292807883890102,B
Plastico Colorido,1019.35,20387.0,4,2022-04-01T00:31:08+00:00,2023-11-30T13:41:44+00:00,0.05,254.8375,5096.75,2022-04-01T00:31:08+00:00,2023-11-30T13:41:44+00:00,0.20026315789473684,202.33333333333334,87.1778622729193,0.1465021474848948,0.0010513121242990548,17.494593838427537,D
Plastico Misto Diversos,94152.59,94152.59,1,2024-12-13T19:16:56+00:00,2024-12-13T19:16:56+00:00,1.0,94152.59,94152.59,2024-12-13T19:16:56+00:00,2024-12-13T19:16:56+00:00,1.0,0.0,100.0,0.7315481740375824,0.09710478187193597,20.33146118236381,A
Plastico PEAD Branco,2001.6,834.0,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,2.4,667.1999999999999,278.0,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.0020643609633560485,20.834323603927526,A
Plastico PEAD Colorida,1520.2,691.0,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,2.2,506.73333333333335,230.33333333333334,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.001567866475066879,20.83412500613221,A
Plastico PEBD Branco,1723.5,1149.0,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,1.5,574.5,383.0,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.0017775410273501945,20.834208875953124,A
Plastico PEBD Colorido,1002.1,2004.2,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,0.5,334.03333333333336,668.0666666666667,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.0010335212436945924,20.833911268039664,A
Plastico PEBD Preto,28.03,280.3,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,0.10000000000000002,9.343333333333334,93.43333333333334,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,2.8908891788004616e-05,20.8335094230989,A
Plastico PP Branco,1080.6,1182.0,4,2024-07-23T19:49:16+00:00,2024-08-20T13:20:05+00:00,1.25,270.15,295.5,2024-07-23T19:49:16+00:00,2024-08-20T13:20:05+00:00,4.0,8.666666666666666,99.45078158005914,2.9261926961503297,0.001114482642387363,21.061079187528915,A
Plastico PP Colorido,1173.5,2035.0,4,2024-07-23T19:49:16+00:00,2024-08-20T13:20:05+00:00,0.5750000000000001,293.375,508.75,2024-07-23T19:49:16+00:00,2024-08-20T13:20:05+00:00,4.0,8.666666666666666,99.45078158005914,2.9261926961503297,0.0012102955588021197,21.061117512695482,A
Plastico PP Colorido 2,10.6,53.0,1,2024-07-23T19:49:16+00:00,2024-07-23T19:49:16+00:00,0.2,10.6,53.0,2024-07-23T19:49:16+00:00,2024-07-23T19:49:16+00:00,1.0,0.0,100.0,0.7315481740375824,1.0932367212017443e-05,20.29262364256192,C
Plastico PP Preto,8.4,42.0,1,2024-07-29T17:42:49+00:00,2024-07-29T17:42:49+00:00,0.2,8.4,42.0,2024-07-29T17:42:49+00:00,2024-07-29T17:42:49+00:00,1.0,0.0,100.0,0.7315481740375824,8.663385337825143e-06,20.292622734969168,C
Plastico PVC,34.8,87.0,2,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,0.4,17.4,43.5,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,2.0,8.0,99.49302915082383,1.4630963480751649,3.589116782813274e-05,20.483858725861964,A
Plastico Pet Incolor,4852.0,2426.0,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,2.0,1617.3333333333333,808.6666666666666,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.0050041363879913805,20.835499514097382,A
Plastico Pet Oleo,166.0,297.0,3,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,0.6666666666666666,55.333333333333336,99.0,2024-07-23T19:49:16+00:00,2024-07-31T21:50:29+00:00,3.0,3.5,99.77820025348542,2.194644522112747,0.0001712049959617826,20.833566341540568,A
Plasticos PET,16026.5,4579.0,2,2023-08-03T19:47:35+00:00,2023-08-07T12:34:02+00:00,3.5,8013.25,2289.5,2023-08-03T19:47:35+00:00,2023-08-07T12:34:02+00:00,2.0,3.0,99.80988593155894,1.4630963480751649,0.016529017275792222,20.55382733245217,A
Pl�stico,2034.5,20345.0,1,2024-12-30T14:23:59+00:00,2024-12-30T14:23:59+00:00,0.1,2034.5,20345.0,2024-12-30T14:23:59+00:00,2024-12-30T14:23:59+00:00,1.0,0.0,100.0,0.7315481740375824,0.002098292555929197,20.293458586637406,B
Pl�stico Branco Recicl�vel,58998.0,34998.0,2,2024-10-16T12:44:52+00:00,2024-10-16T20:55:58+00:00,4.0,29499.0,17499.0,2024-10-16T12:44:52+00:00,2024-10-16T20:55:58+00:00,2.0,0.0,100.0,1.4630963480751649,0.06084790573345331,20.609577701523445,A
Pl�stico Loninha,4928.0,3080.0,1,2024-05-20T15:54:00+00:00,2024-05-20T15:54:00+00:00,1.6,4928.0,3080.0,2024-05-20T15:54:00+00:00,2024-05-20T15:54:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.005082519398190751,20.29465227737431,B
Poliestireno,1920.0,1600.0,1,2025-06-12T16:39:00+00:00,2025-06-12T16:39:00+00:00,1.2,1920.0,1600.0,2025-06-12T16:39:00+00:00,2025-06-12T16:39:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0019802023629314613,20.293411350560206,B
Polietileno de alta densidade,20426.66,31861.6,21,2023-08-16T14:11:13+00:00,2025-05-08T12:07:03+00:00,0.6428571428571429,972.6980952380952,1517.2190476190476,2023-08-16T14:11:13+00:00,2025-05-08T12:07:03+00:00,1.0146666666666668,30.95,98.03865652724969,0.7422775472568004,0.0210671460410404,19.913069182769075,D
Presta��o de servi�os de log�stica reversa de embalagens referente � gera��o de Cr�dito de Log�stica Reversa de Embalage,13308.93,216.4459,1,2025-03-24T11:22:00+00:00,2025-03-24T11:22:00+00:00,61.4885,13308.93,216.4459,2025-03-24T11:22:00+00:00,2025-03-24T11:22:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.013726236788588237,20.29810976433047,B
"RACK ARAMADO COM FUNDO PALETE 1,00X 1,20X1,75",3500.0,10.0,1,2024-09-27T19:48:00+00:00,2024-09-27T19:48:00+00:00,350.0,3500.0,10.0,2024-09-27T19:48:00+00:00,2024-09-27T19:48:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.003609743890760476,20.294063167171338,B
RAD COBRE SUJO,28.8,9.0,1,2024-04-11T14:14:06+00:00,2024-04-11T14:14:06+00:00,3.2,28.8,9.0,2024-04-11T14:14:06+00:00,2024-04-11T14:14:06+00:00,1.0,0.0,100.0,0.7315481740375824,2.9703035443971922e-05,20.292631150829212,C
RAD METAL SUJO,41.6,8.0,1,2024-11-08T19:30:00+00:00,2024-11-08T19:30:00+00:00,5.2,41.6,8.0,2024-11-08T19:30:00+00:00,2024-11-08T19:30:00+00:00,1.0,0.0,100.0,0.7315481740375824,4.2904384530181664e-05,20.292636431368848,C
RAD. ALUM,12.1,2.7,2,2024-02-06T11:47:03+00:00,2024-06-06T18:04:02+00:00,4.5,6.05,1.35,2024-02-06T11:47:03+00:00,2024-06-06T18:04:02+00:00,0.5031404958677687,121.0,92.33206590621039,0.36807151103642993,1.2479400308057648e-05,18.613646777416772,D
RAD. ALUM SUJO,11.4,3.8,1,2024-11-08T19:30:00+00:00,2024-11-08T19:30:00+00:00,3.0,11.4,3.8,2024-11-08T19:30:00+00:00,2024-11-08T19:30:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.1757451529905553e-05,20.292623972595646,C
RAD.COBRE,75.4,13.0,1,2024-04-11T14:14:06+00:00,2024-04-11T14:14:06+00:00,5.8,75.4,13.0,2024-04-11T14:14:06+00:00,2024-04-11T14:14:06+00:00,1.0,0.0,100.0,0.7315481740375824,7.776419696095427e-05,20.292650375293817,C
RADIADOR,336.3,38.1,8,2023-01-31T03:00:00+00:00,2024-12-19T11:58:07+00:00,8.675,42.0375,4.7625,2023-01-31T03:00:00+00:00,2024-12-19T11:58:07+00:00,0.353953488372093,98.0,93.78960709759188,0.2589340281128373,0.0003468448201322138,18.86163376869157,D
RAF01-S-SUCATA DE RAFIA,112.4,281.0,1,2022-12-01T21:07:41+00:00,2022-12-01T21:07:41+00:00,0.4,112.4,281.0,2022-12-01T21:07:41+00:00,2022-12-01T21:07:41+00:00,1.0,0.0,100.0,0.7315481740375824,0.00011592434666327931,20.2926656393537,C
RAFIA,3835.8500000000004,13284.7,22,2022-05-31T11:00:00+00:00,2024-12-16T12:57:00+00:00,0.21818181818181817,174.3568181818182,603.85,2022-05-31T11:00:00+00:00,2024-12-16T12:57:00+00:00,0.7200860215053764,43.95238095238095,97.2146780131571,0.5267776141822454,0.003956124600963879,19.655229098144705,D
RAFIA - PLASTICO,107.1,357.0,2,2025-02-25T13:30:00+00:00,2025-03-26T13:30:00+00:00,0.3,53.55,178.5,2025-02-25T13:30:00+00:00,2025-03-26T13:30:00+00:00,2.0,29.0,98.16223067173637,1.4630963480751649,0.00011045816305727057,20.217728856842566,C
RAFIA BIG BAG,1022.5,5200.0,17,2024-06-24T03:00:00+00:00,2025-06-23T03:00:00+00:00,0.22352941176470587,60.14705882352941,305.88235294117646,2024-06-24T03:00:00+00:00,2025-06-23T03:00:00+00:00,1.4216483516483518,22.75,98.55830164765526,1.0400042557718905,0.0010545608938007393,20.12808385619733,C
RAFIA DE BAG POS CONSUMO,2760.0,14600.0,2,2024-10-18T12:23:00+00:00,2024-11-08T14:08:00+00:00,0.15000000000000002,1380.0,7300.0,2024-10-18T12:23:00+00:00,2024-11-08T14:08:00+00:00,2.0,21.0,98.66920152091255,1.4630963480751649,0.002846540896713976,20.32021745977126,A
RAFIA POS CONSUMO,546.5,2170.5,10,2023-01-26T03:00:00+00:00,2024-02-23T03:00:00+00:00,0.26,54.65,217.05,2023-01-26T03:00:00+00:00,2024-02-23T03:00:00+00:00,0.7745547073791349,43.666666666666664,97.2327841149134,0.5666240818754201,0.0005636357246573145,19.67343191002271,D
RAFIA PP POS CONSUMO,517.35,1190.5,5,2023-01-04T03:00:00+00:00,2023-04-24T03:00:00+00:00,0.44000000000000006,103.47,238.1,2023-01-04T03:00:00+00:00,2023-04-24T03:00:00+00:00,1.3836363636363638,27.5,98.25728770595691,1.0121966553501824,0.0005335717148242664,20.056549632017386,C
RAFIA SACARIA,37.0,630.0,3,2024-10-10T14:18:00+00:00,2024-12-19T13:36:00+00:00,0.06666666666666667,12.333333333333334,210.0,2024-10-10T14:18:00+00:00,2024-12-19T13:36:00+00:00,1.3234782608695652,34.5,97.81368821292776,0.9681881051175656,3.816014970232504e-05,19.950028148692457,D
RAFIA/PP,130.2,434.0,2,2024-04-15T17:00:00+00:00,2024-05-03T13:00:00+00:00,0.3,65.1,217.0,2024-04-15T17:00:00+00:00,2024-05-03T13:00:00+00:00,2.0,17.0,98.92268694550064,1.4630963480751649,0.00013428247273628973,20.36982964131929,A
RAFRA,90.6,604.0,1,2023-10-18T21:00:00+00:00,2023-10-18T21:00:00+00:00,0.15,90.6,604.0,2023-10-18T21:00:00+00:00,2023-10-18T21:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,9.344079900082834e-05,20.292656645934635,C
RAIFA,10865.7,12073.0,19,2022-01-07T21:24:00+00:00,2023-09-06T14:02:00+00:00,0.9,571.8789473684211,635.421052631579,2022-01-07T21:24:00+00:00,2023-09-06T14:02:00+00:00,0.9543894389438945,33.166666666666664,97.89818335445713,0.6981818513801588,0.011206398341096031,19.86339197077993,D
RASPA DE ADUBO,7650.0,79000.0,3,2024-11-21T18:54:19+00:00,2024-12-17T12:47:42+00:00,0.09999999999999999,2550.0,26333.333333333332,2024-11-21T18:54:19+00:00,2024-12-17T12:47:42+00:00,3.0,12.5,99.20785804816224,2.194644522112747,0.007889868789805042,20.72258536599347,A
RECOLHIMENTO DE RESIDUOS,11400.0,1.0,1,2024-01-08T20:47:00+00:00,2024-01-08T20:47:00+00:00,11400.0,11400.0,1.0,2024-01-08T20:47:00+00:00,2024-01-08T20:47:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.011757451529905552,20.297322250226998,B
REGRANULADO DE RECICLADO,2184194.32,2492775.0,231,2023-02-02T16:39:21+00:00,2025-02-21T13:54:37+00:00,1.2347186147186149,9455.386666666665,10791.233766233767,2023-02-02T16:39:21+00:00,2025-02-21T13:54:37+00:00,9.38803738317757,2.865217391304348,99.81842728825701,6.867801605460115,2.2526806008153524,23.611878340161592,A
RESIDUO DE APARAS DE PAPELAO ONDULADO,87392.5,135900.0,11,2018-01-11T13:16:26+00:00,2021-08-17T13:14:54+00:00,0.6772727272727272,7944.772727272727,12354.545454545454,2018-01-11T13:16:26+00:00,2021-08-17T13:14:54+00:00,0.25501904036557504,130.9,91.70468948035489,0.18655871332425294,0.0901327265637957,18.4516144720262,D
RESIDUO DE PAPEL,7896.4,14849.0,15,2023-07-21T13:12:00+00:00,2024-06-18T19:13:00+00:00,0.54,526.4266666666666,989.9333333333333,2023-07-21T13:12:00+00:00,2024-06-18T19:13:00+00:00,1.3711711711711714,17.210526315789473,98.90934560736441,1.0030777665632438,0.00814399475971458,20.186357826002066,C
RESIDUO DE SACARIA / BAGS (RAFIA),6580.0,940.0,1,2019-05-20T03:00:00+00:00,2019-05-20T03:00:00+00:00,7.0,6580.0,940.0,2019-05-20T03:00:00+00:00,2019-05-20T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.006786318514629696,20.295333797020888,B
RESIDUO PP COM ADESIVO SEM IMPRESSAO,46182.0,10.74,1,2023-01-07T12:23:53+00:00,2023-01-07T12:23:53+00:00,4300.0,46182.0,10.74,2023-01-07T12:23:53+00:00,2023-01-07T12:23:53+00:00,1.0,0.0,100.0,0.7315481740375824,0.047630054960885806,20.31167129159939,B
RESIDUO PP SEM ADESIVO SEM IMPRESSAO,123535.6,27.522,3,2023-01-07T12:23:53+00:00,2023-03-21T13:34:22+00:00,4466.666666666667,41178.53333333333,9.174,2023-01-07T12:23:53+00:00,2023-03-21T13:34:22+00:00,1.250958904109589,36.0,97.71863117870723,0.915136702097425,0.12740910782612283,19.960744559710864,C
RESIDUO REVISTA,8556.5,35860.0,17,2023-08-25T11:43:00+00:00,2024-06-18T19:13:00+00:00,0.23529411764705882,503.3235294117647,2109.4117647058824,2023-08-25T11:43:00+00:00,2024-06-18T19:13:00+00:00,1.736510067114094,18.1875,98.84743346007605,1.2703407687951953,0.008824792457512005,20.281152916516294,C
RESIDUOS DE PLASTICO,232379.64,199623.58,40,2023-01-30T14:02:55+00:00,2024-01-30T14:11:39+00:00,1.17525,5809.491,4990.5895,2023-01-30T14:02:55+00:00,2024-01-30T14:11:39+00:00,3.3358904109589043,9.051282051282051,99.42640798154106,2.4403645389264668,0.2396659959506054,20.957293810259042,A
RESIDUOS E APARAS DE PAPEL,133153.36,400871.3,1,2023-02-21T12:20:56+00:00,2023-02-21T12:20:56+00:00,0.33215987,133153.36,400871.3,2023-02-21T12:20:56+00:00,2023-02-21T12:20:56+00:00,1.0,0.0,100.0,0.7315481740375824,0.13732843651263726,20.34755064422009,A
RESIDUOS E APARAS DE PAPEL - BRANCO PAPELAO MISTO,48750.0,75000.0,1,2021-09-28T15:19:01+00:00,2021-09-28T15:19:01+00:00,0.65,48750.0,75000.0,2021-09-28T15:19:01+00:00,2021-09-28T15:19:01+00:00,1.0,0.0,100.0,0.7315481740375824,0.05027857562130664,20.312730699863558,B
RESIDUOS E APARAS DE PLASTICO,666712.7,885580.36,7,2023-02-21T12:21:00+00:00,2024-09-18T18:37:33+00:00,0.968589775,95244.67142857143,126511.48,2023-02-21T12:21:00+00:00,2024-09-18T18:37:33+00:00,0.37057391304347825,82.14285714285714,94.79449574506609,0.2710926694329184,0.6876177416335492,19.342383313439804,D
RESIDUOS E APARAS DE PLASTICO - PEBD SACOLA SEPARADA,53377.74,98870.99,1,2024-04-17T18:09:17+00:00,2024-04-17T18:09:17+00:00,0.539872659,53377.74,98870.99,2024-04-17T18:09:17+00:00,2024-04-17T18:09:17+00:00,1.0,0.0,100.0,0.7315481740375824,0.05505142024788603,20.31463983771419,B
RESIDUOS E APARAS DE PLASTICO - PET PEAD PP PEBD PVC,99000.0,55000.0,1,2021-09-28T15:19:01+00:00,2021-09-28T15:19:01+00:00,1.8,99000.0,55000.0,2021-09-28T15:19:01+00:00,2021-09-28T15:19:01+00:00,1.0,0.0,100.0,0.7315481740375824,0.10210418433865348,20.333460943350495,A
RESIDUOS E APARAS DE PLASTICO PARA RECUPERACAO,6437.2,16940.0,4,2022-11-01T11:45:43+00:00,2023-05-17T21:05:34+00:00,0.38,1609.3,4235.0,2022-11-01T11:45:43+00:00,2023-05-17T21:05:34+00:00,0.6180710659898477,65.33333333333333,95.85973806506126,0.45214875975033525,0.006639040963886668,19.35546273329794,D
RESIDUOS E SUCATA DE VIDRO,5359.2,28800.0,5,2021-09-28T12:55:05+00:00,2024-03-28T19:12:49+00:00,0.186,1071.84,5760.0,2021-09-28T12:55:05+00:00,2024-03-28T19:12:49+00:00,0.16688596491228072,227.5,85.5830164765526,0.122085122904079,0.005527239845532442,17.167648240410365,D
RESIDUOS PLASTICOS (EMBALAGENS),48.0,4800.0,1,2024-10-21T03:00:00+00:00,2024-10-21T03:00:00+00:00,0.01,48.0,4800.0,2024-10-21T03:00:00+00:00,2024-10-21T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,4.950505907328653e-05,20.292639071638664,C
RESINA PET REC. FLAKE AZUL,102960.0,14300.0,1,2022-10-19T03:00:00+00:00,2022-10-19T03:00:00+00:00,7.2,102960.0,14300.0,2022-10-19T03:00:00+00:00,2022-10-19T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.1061883517121996,20.335094610299915,A
RESINA PET REC. FLAKE LARANJA,181741.0,26230.0,2,2022-10-18T03:00:00+00:00,2022-10-18T03:00:00+00:00,6.95,90870.5,13115.0,2022-10-18T03:00:00+00:00,2022-10-18T03:00:00+00:00,2.0,0.0,100.0,1.4630963480751649,0.1874395612716285,20.660214363738717,A
RES�DUO DE PP COLORIDO (P�S-CONSUMO DENTRE OUTROS PL�STICOS),58412.0,53440.0,7,2022-08-23T15:03:19+00:00,2022-12-22T13:38:40+00:00,1.1,8344.57142857143,7634.285714285715,2022-08-23T15:03:19+00:00,2022-12-22T13:38:40+00:00,1.7756666666666667,19.5,98.76425855513308,1.2989857076994005,0.06024353147060027,20.296543406694617,B
RES�DUO PEAD COLOR (P�S-CONSUMO DENTRE OUTROS PL�STICOS),56994.0,13570.0,5,2022-08-05T15:29:42+00:00,2022-12-15T11:54:25+00:00,4.2,11398.8,2714.0,2022-08-05T15:29:42+00:00,2022-12-15T11:54:25+00:00,1.1618320610687023,32.25,97.95627376425855,0.84993612281313,0.0587810695171436,19.95474162978382,C
RES�DUO PET MISTA (P�S-CONSUMO),183675.0,73470.0,13,2022-08-10T19:11:33+00:00,2022-12-22T14:59:33+00:00,2.5,14128.846153846154,5651.538461538462,2022-08-10T19:11:33+00:00,2022-12-22T14:59:33+00:00,2.9753383458646616,10.75,99.31875792141952,2.1766033340612942,0.189434202610123,20.81016659895247,A
REVISTA,726.0,7520.0,3,2022-09-02T20:48:04+00:00,2023-11-24T20:04:00+00:00,0.2833333333333334,242.0,2506.6666666666665,2022-09-02T20:48:04+00:00,2023-11-24T20:04:00+00:00,0.20429530201342283,223.5,85.83650190114068,0.1494518551523759,0.0007487640184834589,17.227380627896483,D
REVISTAS,20.0,1000.0,1,2024-10-21T03:00:00+00:00,2024-10-21T03:00:00+00:00,0.02,20.0,1000.0,2024-10-21T03:00:00+00:00,2024-10-21T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,2.062710794720272e-05,20.292627520458215,C
Radiador de Aluminio (P�s Consumo),1078.2,53.6,3,2024-08-21T18:23:49+00:00,2024-10-08T18:08:23+00:00,20.333333333333332,359.40000000000003,17.866666666666667,2024-08-21T18:23:49+00:00,2024-10-08T18:08:23+00:00,1.9429787234042555,23.5,98.51077313054499,1.421382537300256,0.0011120073894336988,20.271152443984874,C
