test_id,data,hora,nome_fantasia,message
2300,20/08/25,14:03:21,interlocutor_4,fecha
2301,20/08/25,14:03:53,interlocutor_7,<LOCATION>
2302,20/08/25,14:05:10,interlocutor_7,"BRL 548,300.00 // USDT 100.000"
2303,20/08/25,14:27:59,interlocutor_4,<LOCATION> 100k
2304,20/08/25,14:28:01,interlocutor_4,<LOCATION>
2305,20/08/25,14:28:23,interlocutor_7,4910
2306,20/08/25,14:28:38,interlocutor_4,fecha
2307,20/08/25,14:28:47,interlocutor_7,<LOCATION>
2308,20/08/25,14:29:25,interlocutor_7,"BRL 549,100.00 // USDT 100.000"
2309,20/08/25,14:38:01,interlocutor_7,recebido
2310,20/08/25,14:38:03,interlocutor_7,"saldo: -BRL 602,400.00"
2311,20/08/25,14:45:56,interlocutor_4,‎This message was deleted.
2312,20/08/25,14:47:33,interlocutor_4,liquida aqui pfvr
2313,20/08/25,14:47:49,interlocutor_7,beleza
2314,20/08/25,14:49:06,interlocutor_6,e73de7189a6ee0b616be7ec77327963483087ae42ed6cf85b4f2d0f8ff506823
2315,20/08/25,14:49:07,interlocutor_6,100.000
2316,20/08/25,15:02:36,interlocutor_4,"Falta 432,400?"
2317,20/08/25,15:11:04,interlocutor_7,isso mesmo
2318,20/08/25,15:11:12,interlocutor_4,ok!
2319,20/08/25,15:15:36,interlocutor_4,pode liquidar?
2320,20/08/25,15:17:18,interlocutor_7,Enviando
2321,20/08/25,15:18:08,interlocutor_6,49808bc4e6b7e3f686bcd1ff3cc46f2abbd6aa478ca32019cd10cb895aed5058
2322,20/08/25,15:18:10,interlocutor_6,100.000
2323,20/08/25,15:18:46,interlocutor_7,Mais alguma <LOCATION>  ?
2324,20/08/25,15:19:27,interlocutor_4,1s
2325,20/08/25,15:22:03,interlocutor_4,cota 100k no preço pra ver se eu pesco alguém
2326,20/08/25,15:22:31,interlocutor_7,4910
2327,20/08/25,15:22:48,interlocutor_7,4900
2328,20/08/25,15:23:33,interlocutor_4,1s
2329,20/08/25,15:23:44,interlocutor_4,Me avisa quando não der mais pra segurar em 4900
2330,20/08/25,15:23:52,interlocutor_7,ok
2331,20/08/25,15:24:23,interlocutor_4,Ou se cair
2332,20/08/25,15:27:33,interlocutor_7,vamos ?
2333,20/08/25,15:27:45,interlocutor_4,Nada por enquanto.
2334,20/08/25,15:27:54,interlocutor_4,Me avisa se der off
2335,20/08/25,15:27:54,interlocutor_7,off
2336,20/08/25,15:28:06,interlocutor_7,qualquer coisa fala ai que atualizo
2337,20/08/25,15:28:11,interlocutor_4,Beleza!
2338,20/08/25,15:31:25,interlocutor_4,60k
2339,20/08/25,15:31:28,interlocutor_4,cotação
2340,20/08/25,15:31:50,interlocutor_7,4900
2341,20/08/25,15:32:05,interlocutor_4,fecha
2342,20/08/25,15:32:12,interlocutor_7,<LOCATION>
2343,20/08/25,15:32:49,interlocutor_7,"BRL 329,400.00 // USDT 60.000"
2344,20/08/25,15:46:14,interlocutor_4,pode liquidar?
2345,20/08/25,15:46:26,interlocutor_7,Enviando
2346,20/08/25,15:47:49,interlocutor_6,376b6bfe701d8e73007fe6dc09d5c807079f310a79d5973797d1a6bea2d9c0cf
2347,20/08/25,15:47:50,interlocutor_6,60.000
2348,20/08/25,16:39:15,interlocutor_6,"<LOCATION> tem interesse em USDT 57.457,00 a 5,4910?"
2349,20/08/25,16:39:55,interlocutor_4,Se achar alguém aviso aqui.
2350,20/08/25,16:43:04,interlocutor_6,beleza
2351,20/08/25,16:43:12,interlocutor_6,qualquer coisa conseguimos tentar melhorar o preço aqui
2352,21/08/25,09:08:09,interlocutor_4,"Bom dia senhores, mesa aberta? ‎<This message was edited>"
2353,21/08/25,09:08:15,interlocutor_7,Bom dia
2354,21/08/25,09:08:20,interlocutor_7,Mesa aberta!
2355,21/08/25,09:08:30,interlocutor_4,maravilha
2356,21/08/25,09:16:42,interlocutor_4,"Pessoal, tem como cotar 10k?"
2357,21/08/25,09:16:54,interlocutor_7,tem sim
2358,21/08/25,09:17:14,interlocutor_4,alias
2359,21/08/25,09:17:18,interlocutor_4,cota 250k
2360,21/08/25,09:17:25,interlocutor_4,mudou aqui
2361,21/08/25,09:17:28,interlocutor_4,250k
2362,21/08/25,09:17:29,interlocutor_7,<PERSON>
2363,21/08/25,09:17:40,interlocutor_7,5075
2364,21/08/25,09:18:22,interlocutor_4,fecha
2365,21/08/25,09:18:39,interlocutor_7,<LOCATION>
2366,21/08/25,09:19:49,interlocutor_7,"BRL 1,376,875.00 // USDT 250.000"
2367,21/08/25,09:19:57,interlocutor_4,agora cota 10k pfvr
2368,21/08/25,09:20:20,interlocutor_7,5075 ainda
2369,21/08/25,09:20:26,interlocutor_4,ok
2370,21/08/25,09:20:49,interlocutor_7,5080
2371,21/08/25,09:20:53,interlocutor_4,off nos 10k
2372,21/08/25,09:20:57,interlocutor_7,off
2373,21/08/25,09:46:17,interlocutor_4,100k
2374,21/08/25,09:46:40,interlocutor_4,cotação
2375,21/08/25,09:46:48,interlocutor_4,da uma força no preço
2376,21/08/25,09:46:54,interlocutor_7,5080
2377,21/08/25,09:47:08,interlocutor_4,fecha
2378,21/08/25,09:47:34,interlocutor_7,<LOCATION>
2379,21/08/25,09:48:26,interlocutor_7,"BRL 550,800.00 // USDT 100.000"
2380,21/08/25,10:03:51,interlocutor_4,200k
2381,21/08/25,10:03:55,interlocutor_4,rapidão <LOCATION>
2382,21/08/25,10:04:17,interlocutor_7,4970
2383,21/08/25,10:04:33,interlocutor_4,fecha
2384,21/08/25,10:04:40,interlocutor_7,<LOCATION>
2385,21/08/25,10:09:12,interlocutor_7,"BRL 1,099,400.00 // USDT 200.000"
2386,21/08/25,10:10:00,interlocutor_7,Recebido
2387,21/08/25,10:21:58,interlocutor_4,pode liquidar alguma coisa?
2388,21/08/25,10:22:26,interlocutor_7,Enviando
2389,21/08/25,10:22:37,interlocutor_4,Obrigado!
2390,21/08/25,10:24:27,interlocutor_6,<ORGANIZATION>
2391,21/08/25,10:24:29,interlocutor_6,100.000
2392,21/08/25,10:40:53,interlocutor_4,Pode liquidar mais pfvr?
2393,21/08/25,10:41:17,interlocutor_7,Um momento
2394,21/08/25,10:44:04,interlocutor_7,Enviando 200k
2395,21/08/25,10:45:40,interlocutor_6,3492806685e4f15543488864f85f0ea28ddca94735a18e9db06f1ae8a0fb2061
2396,21/08/25,10:45:42,interlocutor_6,200.000
2397,21/08/25,10:46:40,interlocutor_4,Valeu!
2398,21/08/25,11:26:48,interlocutor_4,200k
2399,21/08/25,11:26:50,interlocutor_4,cotação
2400,21/08/25,11:27:17,interlocutor_7,4995
2401,21/08/25,11:28:05,interlocutor_4,1s
2402,21/08/25,11:28:31,interlocutor_4,fecha
2403,21/08/25,11:28:42,interlocutor_7,<LOCATION>
2404,21/08/25,11:28:45,interlocutor_4,boa
2405,21/08/25,11:31:17,interlocutor_7,"BRL 1,099,900.00 // USDT 200.000"
2406,21/08/25,11:31:34,interlocutor_4,<LOCATION>.
2407,21/08/25,11:31:48,interlocutor_7,"se conseguir ja liquidar alguma coisa, ja ajuda aqui"
2408,21/08/25,11:32:00,interlocutor_4,"<LOCATION>, deixa eu ver."
2409,21/08/25,11:32:04,interlocutor_7,<PERSON>
2410,21/08/25,11:34:06,interlocutor_4,"É o que depositaram até agora, já já vem mais."
2411,21/08/25,11:34:11,interlocutor_7,beleza
2412,21/08/25,11:34:12,interlocutor_7,obrigado
2413,21/08/25,14:16:30,interlocutor_4,200k
2414,21/08/25,14:16:32,interlocutor_4,cotação
2415,21/08/25,14:16:59,interlocutor_4,100k
2416,21/08/25,14:16:59,interlocutor_7,4945
2417,21/08/25,14:17:10,interlocutor_7,200 + 100 ?
2418,21/08/25,14:17:14,interlocutor_4,100 somente
2419,21/08/25,14:17:31,interlocutor_7,4945
2420,21/08/25,14:17:31,interlocutor_4,fecha
2421,21/08/25,14:17:34,interlocutor_7,<LOCATION>
2422,21/08/25,14:18:46,interlocutor_7,"BRL 549,450.00 // USDT 100.000"
2423,21/08/25,14:21:08,interlocutor_4,O dinheiro tá vindo galera.
2424,21/08/25,14:23:38,interlocutor_4,Tô devendo uns 2 MM aí né?
2425,21/08/25,14:23:56,interlocutor_7,"saldo: -BRL 2,221,425.00"
2426,21/08/25,14:24:21,interlocutor_4,<LOCATION>
2427,21/08/25,14:36:14,interlocutor_6,e5bca31de339dc35e733f131b940b9dc0cc7b910f28db072eb71004936e7fad5
2428,21/08/25,14:36:17,interlocutor_6,200.000
2429,21/08/25,14:51:31,interlocutor_4,Falta 680.673?
2430,21/08/25,14:51:56,interlocutor_7,exato
2431,21/08/25,15:13:48,interlocutor_7,Recebido
2432,21/08/25,15:30:45,interlocutor_7,<LOCATION> mais alguma demanda por ai ?
2433,21/08/25,15:30:56,interlocutor_4,Caçando aqui
2434,21/08/25,15:32:02,interlocutor_4,Se tiver lote avisa.
2435,21/08/25,15:32:31,interlocutor_7,Por enquanto to sem
2436,21/08/25,15:33:21,interlocutor_7,consigo spot + 30bps
2437,21/08/25,15:33:40,interlocutor_4,Me passa a cotação
2438,21/08/25,15:33:53,interlocutor_7,4895
2439,21/08/25,15:34:43,interlocutor_7,"saldo: -BRL 85,763.00"
2440,21/08/25,15:34:53,interlocutor_7,4905
2441,21/08/25,15:35:31,interlocutor_4,mandando ref
2442,21/08/25,15:35:37,interlocutor_4,vai me passando
2443,21/08/25,15:35:47,interlocutor_7,4900
2444,21/08/25,15:37:20,interlocutor_4,off
2445,21/08/25,15:37:22,interlocutor_7,off
2446,21/08/25,15:41:33,interlocutor_4,Pode liquidar alguma coisa?
2447,21/08/25,15:44:07,interlocutor_6,ec69b5f2b612fda3387d85f16cc95374c2094ea622848e78322fee780287dfd9
2448,21/08/25,15:44:09,interlocutor_6,250.000
2449,21/08/25,15:45:19,interlocutor_4,Valeu!
2450,21/08/25,15:47:13,interlocutor_4,"<LOCATION>, tem como conferir se tá faltando isso mesmo?"
2451,21/08/25,15:54:24,interlocutor_7,"Crédito R$ 4.590.662,00"
2452,21/08/25,15:54:37,interlocutor_4,Tá certo
2453,21/08/25,15:54:43,interlocutor_4,Conferi aqui tbm.
2454,21/08/25,15:55:31,interlocutor_7,Temos uma de 100k ainda pra liquidar ‎<This message was edited>
2455,21/08/25,15:55:44,interlocutor_4,Sim.
2456,21/08/25,16:03:04,interlocutor_6,"<LOCATION> tem interesse em 10k usdt a 5,4912?"
2457,21/08/25,16:04:19,interlocutor_4,1s
2458,21/08/25,16:05:11,interlocutor_4,Não
2459,21/08/25,16:05:28,interlocutor_6,beleza
2460,21/08/25,16:30:21,interlocutor_7,já conseguimos zerar <LOCATION> ?
2461,21/08/25,16:31:22,interlocutor_4,1 minuto
2462,21/08/25,16:51:23,interlocutor_7,chegou ai ? precisamos até as 17 no <ORGANIZATION>
2463,21/08/25,16:51:35,interlocutor_4,"Sim, to apertando aqui"
2464,21/08/25,16:56:52,interlocutor_4,"<PERSON>, não estamos achando o dinheiro aqui, posso fazer aquele esquema de mandar 20k usdt até achar aqui."
2465,21/08/25,16:57:13,interlocutor_4,Devemos achar ainda hoje.
2466,21/08/25,16:58:17,interlocutor_4,@<PHONE_NUMBER> @<PHONE_NUMBER> @<PHONE_NUMBER>
2467,21/08/25,16:58:53,interlocutor_4,Até as 17 não vai dar.
2468,21/08/25,16:59:20,interlocutor_6,Podemos mandar quando recebermos os BRL
2469,21/08/25,16:59:39,interlocutor_4,Pode mandar depois das 17?
2470,21/08/25,17:00:03,interlocutor_4,Se for o caso só me dar um tempo que eu acho essa grana aqui.
2471,21/08/25,17:00:10,interlocutor_6,Não seria o ideal mas podemos mandar dessa vez
2472,21/08/25,17:00:20,interlocutor_6,só avisar aqui quando enviar
2473,21/08/25,17:00:26,interlocutor_6,ai envio os <LOCATION>
2474,21/08/25,17:00:32,interlocutor_4,Se quiser os 20k usdt como seguro eu posso mandar
2475,21/08/25,17:00:42,interlocutor_4,Mas já vou achar esse dinheiro
2476,21/08/25,17:00:43,interlocutor_6,"Ta tranquilo, precisa nao"
2477,21/08/25,17:16:52,interlocutor_4,"<PERSON>, já achei, o meu cliente sem embolou e esqueceu de mandar a grana, tá mandando daqui a pouco."
2478,21/08/25,17:20:18,interlocutor_6,Tranquilo
2479,21/08/25,17:28:02,interlocutor_7,Recebido
2480,21/08/25,17:28:48,interlocutor_4,Pode liquidar a cripto?
2481,21/08/25,17:28:58,interlocutor_7,já enviando
2482,21/08/25,17:28:59,interlocutor_6,56befa1e77e6ac5f6ebf19cac34162434b90ed0a36182c6b28a6dc64e13c86d7
2483,21/08/25,17:29:02,interlocutor_6,100.000
2484,21/08/25,17:32:06,interlocutor_4,Obrigado pela paciência galera.
2485,21/08/25,17:32:37,interlocutor_7,Por nada!!
2486,22/08/25,09:06:53,interlocutor_4,Bom dia senhores! Mesa aberta?
2487,22/08/25,09:07:05,interlocutor_7,Bom dia mestre
2488,22/08/25,09:07:10,interlocutor_7,mesa aberta
2489,22/08/25,09:07:19,interlocutor_4,<LOCATION>
2490,22/08/25,09:18:23,interlocutor_4,200k
2491,22/08/25,09:18:25,interlocutor_4,cotação
2492,22/08/25,09:18:59,interlocutor_7,4799
2493,22/08/25,09:19:13,interlocutor_4,fecha
2494,22/08/25,09:19:18,interlocutor_7,<LOCATION>
2495,22/08/25,09:21:02,interlocutor_7,"BRL 1,095,980.00 // USDT 200.000"
2496,22/08/25,09:34:29,interlocutor_4,200k
2497,22/08/25,09:34:32,interlocutor_4,cotação
2498,22/08/25,09:35:03,interlocutor_7,4794
2499,22/08/25,09:35:22,interlocutor_4,fecha
2500,22/08/25,09:35:42,interlocutor_7,<LOCATION>
2501,22/08/25,09:35:50,interlocutor_7,ja consegue liquidar alguma coisa ?
2502,22/08/25,09:37:25,interlocutor_4,Já já vem o resto
2503,22/08/25,09:37:56,interlocutor_7,valeu! ‎<This message was edited>
2504,22/08/25,09:38:22,interlocutor_4,tranquilo!
2505,22/08/25,09:38:43,interlocutor_7,"BRL 1,095,880.00 // USDT 200.000"
2506,22/08/25,09:45:07,interlocutor_4,finalizada
2507,22/08/25,09:45:30,interlocutor_7,"Beleza, <ORGANIZATION> enviamos"
2508,22/08/25,09:55:42,interlocutor_6,69654f43867cd67646e2fa80e761a38d52eabf012c1cc7ba0f5d879b4eba8052
2509,22/08/25,09:55:44,interlocutor_6,200.000
2510,22/08/25,10:03:09,interlocutor_4,Obrigado!
2511,22/08/25,10:10:18,interlocutor_4,Cota 150k
2512,22/08/25,10:10:41,interlocutor_7,4795
2513,22/08/25,10:11:00,interlocutor_7,4807
2514,22/08/25,10:11:46,interlocutor_4,off
2515,22/08/25,10:11:50,interlocutor_7,off
2516,22/08/25,10:13:12,interlocutor_4,150k
2517,22/08/25,10:13:19,interlocutor_4,me ajuda no preço
2518,22/08/25,10:13:32,interlocutor_7,4815
2519,22/08/25,10:13:48,interlocutor_4,fecha
2520,22/08/25,10:13:56,interlocutor_7,<LOCATION>
2521,22/08/25,10:14:45,interlocutor_7,"BRL 822,225.00 // USDT 150.000"
2522,22/08/25,10:32:57,interlocutor_6,"tem interesse em 620k usdt a 5,4845?"
2523,22/08/25,10:34:21,interlocutor_4,1s
2524,22/08/25,10:35:46,interlocutor_4,Vendo se alguém pesca aqui.
2525,22/08/25,10:35:59,interlocutor_4,fecha 150k
2526,22/08/25,10:36:01,interlocutor_4,nesse lote
2527,22/08/25,10:36:09,interlocutor_4,Ok?
2528,22/08/25,10:36:21,interlocutor_4,ok?
2529,22/08/25,10:36:25,interlocutor_6,<LOCATION>
2530,22/08/25,10:38:15,interlocutor_7,"BRL 822,675.00 // USDT 150.000"
2531,22/08/25,11:51:17,interlocutor_7,consegue liquidar mais alguma coisa ?
2532,22/08/25,13:02:44,interlocutor_4,Pode liquidar alguma coisa?
2533,22/08/25,13:03:24,interlocutor_7,"sim, só um momento"
2534,22/08/25,13:05:47,interlocutor_6,9179c3f0339f486532aa43972ffcabec1a9ec30b36f01d700c3c9ec7f5635fc5
2535,22/08/25,13:05:49,interlocutor_6,300.000
2536,22/08/25,13:06:28,interlocutor_7,"saldo att: -BRL 910,780.00"
2537,22/08/25,13:08:55,interlocutor_7,ja temos moedas aqui caso consiga liquidar
2538,22/08/25,13:24:33,interlocutor_4,Assim que puder mando
2539,22/08/25,13:24:42,interlocutor_7,beleza
2540,22/08/25,13:59:12,interlocutor_7,Recebido
2541,22/08/25,14:19:24,interlocutor_7,"saldo att: -BRL 130,780.00"
2542,22/08/25,14:21:17,interlocutor_7,"saldo att: -BRL 5,780.00"
2543,22/08/25,14:21:21,interlocutor_4,Consegue liquidar alguma coisa?
2544,22/08/25,14:21:29,interlocutor_7,só temos uma pendente
2545,22/08/25,14:21:43,interlocutor_4,Deixa eu pagar isso aqui.
2546,22/08/25,14:23:59,interlocutor_4,Pode liquidar
2547,22/08/25,14:26:49,interlocutor_7,Enviando
2548,22/08/25,14:34:59,interlocutor_6,980e45d7942a63f578edeba1f5198854ed15d2e78fd955ace4c0470cf70de663
2549,22/08/25,14:35:01,interlocutor_6,200.000
2550,22/08/25,14:42:51,interlocutor_4,‎This message was deleted.
2551,22/08/25,14:49:21,interlocutor_4,170k
2552,22/08/25,14:49:23,interlocutor_4,Cotação
2553,22/08/25,14:49:39,interlocutor_7,4377
2554,22/08/25,14:50:12,interlocutor_4,fecha
2555,22/08/25,14:50:22,interlocutor_7,<LOCATION>
2556,22/08/25,14:51:21,interlocutor_7,"BRL 924,409.00 // USDT 170.000"
2557,22/08/25,15:27:31,interlocutor_4,110k
2558,22/08/25,15:27:42,interlocutor_4,cotação
2559,22/08/25,15:28:08,interlocutor_7,4364
2560,22/08/25,15:28:25,interlocutor_4,fecha 130k
2561,22/08/25,15:28:30,interlocutor_4,Pode ser?
2562,22/08/25,15:28:36,interlocutor_7,<LOCATION>
2563,22/08/25,15:28:39,interlocutor_7,sim
2564,22/08/25,15:30:14,interlocutor_7,"BRL 706,732.00 // USDT 130.000"
2565,22/08/25,15:35:58,interlocutor_7,"saldo: -BRL 1,036,889.80"
2566,22/08/25,16:13:17,interlocutor_6,384d0e981a27dd2afca6e8055e1507d57b6a52319218f04a1d09837e75f99a83
2567,22/08/25,16:13:19,interlocutor_6,170.000
2568,22/08/25,16:24:36,interlocutor_4,falta quanto?
2569,22/08/25,16:24:57,interlocutor_7,"-BRL 510,889.80"
2570,22/08/25,16:32:12,interlocutor_7,ja consegue liquidar <LOCATION>  ?
2571,22/08/25,16:32:45,interlocutor_4,Tá chegando
2572,22/08/25,16:49:55,interlocutor_7,"saldo att: -BRL 66,889.80"
2573,22/08/25,16:50:07,interlocutor_4,Chegando
2574,22/08/25,16:58:46,interlocutor_4,Vindo a jato
2575,22/08/25,17:00:42,interlocutor_4,No laço
2576,22/08/25,17:01:28,interlocutor_7,enviando <LOCATION>
2577,22/08/25,17:01:33,interlocutor_4,Valeu!
2578,22/08/25,17:02:09,interlocutor_6,13e00b38e2e26e5b3608486e98e92fafcf6662fdcceefc02f3330f1d21bbe2c9
2579,22/08/25,17:02:11,interlocutor_6,130.000
2580,25/08/25,09:03:44,interlocutor_4,"Bom dia senhores, mesa abre 9:05 ou 9:15?"
2581,25/08/25,09:03:56,interlocutor_7,Bom dia mestre
2582,25/08/25,09:04:02,interlocutor_7,9:05 mesmo
2583,25/08/25,09:04:18,interlocutor_4,"Perfeito, obrigado!"
2584,25/08/25,09:24:48,interlocutor_4,130k
2585,25/08/25,09:24:58,interlocutor_4,cotação
2586,25/08/25,09:25:13,interlocutor_7,4484
2587,25/08/25,09:25:59,interlocutor_4,off
2588,25/08/25,09:26:02,interlocutor_7,off
2589,25/08/25,09:29:53,interlocutor_6,<LOCATION> logo mais teremos um lote de cerca de 700k usdt
2590,25/08/25,09:30:18,interlocutor_8,Preço bom
2591,25/08/25,09:33:34,interlocutor_4,Ok
2592,25/08/25,09:40:39,interlocutor_7,"<LOCATION> , temos USDT 740.494,00 a <PERSON>. Teria interesse ?"
2593,25/08/25,09:43:03,interlocutor_4,Já tô buscando aqui
2594,25/08/25,09:43:10,interlocutor_7,beleza
2595,25/08/25,09:43:19,interlocutor_4,fecha 200k
2596,25/08/25,09:43:24,interlocutor_4,desse lote
2597,25/08/25,09:43:42,interlocutor_7,<LOCATION>
2598,25/08/25,09:45:57,interlocutor_4,200.000 USDT = 1.089.160 BRL
2599,25/08/25,09:53:05,interlocutor_8,<LOCATION>
2600,25/08/25,09:54:09,interlocutor_4,Em um dia da semana?
2601,25/08/25,09:55:29,interlocutor_4,Como foi hoje?
2602,25/08/25,09:57:25,interlocutor_8,"São lotes diferentes, mas sim, tipo o dia de hoje"
2603,25/08/25,09:57:46,interlocutor_4,Entendi.
2604,25/08/25,09:57:55,interlocutor_4,Vou buscar aqui.
2605,25/08/25,10:09:53,interlocutor_4,400k
2606,25/08/25,10:09:57,interlocutor_4,me ajuda no preço
2607,25/08/25,10:10:29,interlocutor_6,1 sec
2608,25/08/25,10:10:51,interlocutor_6,4470
2609,25/08/25,10:11:24,interlocutor_4,fecha
2610,25/08/25,10:11:40,interlocutor_7,<LOCATION>
2611,25/08/25,10:14:26,interlocutor_4,400.000 USDT = 2.178.800 BRL
2612,25/08/25,10:14:31,interlocutor_7,"BRL 2,178,800.00 // USDT 400.000"
2613,25/08/25,11:16:42,interlocutor_4,Podem liquidar?
2614,25/08/25,11:19:37,interlocutor_7,"Recebi aqui R$ 994.950, tem mais R$ 94.210 pra gente liquidar essa ?"
2615,25/08/25,11:21:13,interlocutor_4,Podem liquidar?
2616,25/08/25,11:21:32,interlocutor_7,Enviando
2617,25/08/25,11:23:46,interlocutor_6,2631051e9c0e958ff08b9f8e8aa67b5d2f89f7047fda06c28bc9fa0ff6c5c502
2618,25/08/25,11:23:47,interlocutor_6,200.000
2619,25/08/25,11:29:59,interlocutor_7,<LOCATION>  mais alguma demanda por ai ?
2620,25/08/25,11:30:33,interlocutor_4,No momento não.
2621,25/08/25,11:30:43,interlocutor_7,beleza
2622,25/08/25,12:12:01,interlocutor_7,Recebido
2623,25/08/25,12:12:21,interlocutor_4,Tem como fazer uma liquidação parcial dos 400k?
2624,25/08/25,12:13:39,interlocutor_7,198k ajuda ?
2625,25/08/25,12:13:57,interlocutor_7,no momento só tenho isso aqui
2626,25/08/25,12:14:41,interlocutor_4,Sim!
2627,25/08/25,12:15:04,interlocutor_7,"<PERSON>, enviando <PERSON>"
2628,25/08/25,12:15:48,interlocutor_4,Obrigado 🙏
2629,25/08/25,12:17:49,interlocutor_6,373c3266fea399ee837a6b9090dd9f90113185f56c4c85120dbc3f0baac245a2
2630,25/08/25,12:17:52,interlocutor_6,198.000
2631,25/08/25,12:34:53,interlocutor_4,150k
2632,25/08/25,12:34:56,interlocutor_4,Cotação
2633,25/08/25,12:35:04,interlocutor_7,1s
2634,25/08/25,12:35:16,interlocutor_7,4234
2635,25/08/25,12:36:20,interlocutor_4,fecha
2636,25/08/25,12:36:28,interlocutor_7,<LOCATION>
2637,25/08/25,12:39:18,interlocutor_7,"BRL 813,510.00 // USDT 150.000"
2638,25/08/25,14:28:16,interlocutor_7,ja consegue liquidar mais aí ?
2639,25/08/25,15:11:10,interlocutor_7,"saldo att: -BRL 1,842,310.00"
2640,25/08/25,15:35:44,interlocutor_4,1 min
2641,25/08/25,15:45:34,interlocutor_7,Recebido
2642,25/08/25,15:48:07,interlocutor_7,"saldo att: -BRL 502,310.00"
2643,25/08/25,15:49:14,interlocutor_4,Consegue liquidar proporcional?
2644,25/08/25,15:50:27,interlocutor_7,consigo pagar essa última de 150k
2645,25/08/25,15:50:40,interlocutor_4,Já ajuda.
2646,25/08/25,15:50:57,interlocutor_7,<PERSON> enviamos
2647,25/08/25,15:51:32,interlocutor_4,"Ok, obrigado."
2648,25/08/25,16:14:26,interlocutor_6,9385ad18feecad350dcca95756ad97ca010936bf4a552ebbd1c681fc75e6c0da
2649,25/08/25,16:14:29,interlocutor_6,150.000
2650,25/08/25,16:33:08,interlocutor_6,Consegue enviar o restante <LOCATION> ?
2651,25/08/25,16:35:19,interlocutor_4,Me falaram que está sendo finalizado.
2652,25/08/25,16:44:19,interlocutor_4,Pode dar um double check nesse valor?
2653,25/08/25,16:44:49,interlocutor_7,checando aqui
2654,25/08/25,16:48:33,interlocutor_7,"Total débito: R$ 4.081.470,00"
2655,25/08/25,16:49:17,interlocutor_4,Obrigado
2656,25/08/25,16:53:19,interlocutor_7,Consegue adiantar 110k <LOCATION> ?
2657,25/08/25,16:53:21,interlocutor_7,ja ajuda aqui
2658,25/08/25,16:53:44,interlocutor_4,"Consigo 70k, ajuda?"
2659,25/08/25,16:53:58,interlocutor_7,<LOCATION> sim
2660,25/08/25,16:54:54,interlocutor_7,"saldo att: -BRL 432,310.00"
2661,25/08/25,17:01:11,interlocutor_7,<LOCATION> Teremos amanhã logo cedo um lote de 200k USDT a 25bps do spot. Precisaríamos liquidar até as 9:20am caso tenham interesse. Beleza ? ‎<This message was edited>
2662,25/08/25,17:01:21,interlocutor_4,Ok
2663,25/08/25,17:01:33,interlocutor_4,Tô pressionando aqui pra vir o pagamento logo.
2664,25/08/25,17:06:21,interlocutor_4,"Estou reclamando aqui com cliente galera, agradeço a paciência."
2665,25/08/25,17:06:30,interlocutor_4,Pra pagar logo.
2666,25/08/25,17:11:19,interlocutor_4,Vindo o resto.
2667,25/08/25,17:12:04,interlocutor_7,beleza
2668,25/08/25,17:12:23,interlocutor_7,"saldo att: -BRL 282,310.00"
2669,25/08/25,17:20:51,interlocutor_4,"Resolvendo pessoal, agradeço a pciência."
2670,25/08/25,17:32:07,interlocutor_7,Recebido
2671,25/08/25,17:44:52,interlocutor_7,"faltando só -BRL 2,310.00"
2672,25/08/25,17:45:07,interlocutor_7,zeramos
2673,25/08/25,17:45:19,interlocutor_7,Enviando aqui usdt
2674,25/08/25,17:45:24,interlocutor_4,Obrigado!
2675,25/08/25,17:46:12,interlocutor_7,<LOCATION> confirmo acerca do lote logo cedo
2676,25/08/25,17:46:43,interlocutor_4,"Obrigado, não vou falar com o cliente agora sobre esse lote, dei uma apertada nele aqui."
2677,25/08/25,17:46:53,interlocutor_7,ta ok
2678,25/08/25,17:46:59,interlocutor_6,b59160522c7eb90483a4b9f8b03561e7223df85f368fd3b5421d08818e5b67c6
2679,25/08/25,17:47:01,interlocutor_6,202.000
2680,26/08/25,09:05:53,interlocutor_4,"Bom dia senhores, mesa aberta?"
2681,26/08/25,09:06:15,interlocutor_7,Bom dia
2682,26/08/25,09:06:18,interlocutor_7,mesa aberta
2683,26/08/25,09:08:17,interlocutor_7,"Temos aqui o lote de 200k USDT a 4175, teria interesse ?"
2684,26/08/25,09:08:21,interlocutor_7,<LOCATION>
2685,26/08/25,09:08:34,interlocutor_4,1s
2686,26/08/25,09:08:34,interlocutor_7,liquidação até as 9:20
2687,26/08/25,09:09:12,interlocutor_7,off
2688,26/08/25,09:09:27,interlocutor_4,"Fala, dado que o pessoal atrasou ontem para liquidar, preferi nem oferecer."
2689,26/08/25,09:09:34,interlocutor_7,tranquilo
2690,26/08/25,09:09:40,interlocutor_7,tendo outro aqui eu ofereço
2691,26/08/25,09:12:27,interlocutor_4,Obrigado!
2692,26/08/25,09:38:35,interlocutor_4,"Cota 100.500,00"
2693,26/08/25,09:38:58,interlocutor_7,4260
2694,26/08/25,09:39:18,interlocutor_4,fecha
2695,26/08/25,09:39:23,interlocutor_7,<LOCATION>
2696,26/08/25,09:39:27,interlocutor_4,<LOCATION>
2697,26/08/25,09:40:24,interlocutor_7,"BRL 545,313.00 // USDT 100.500"
2698,26/08/25,09:41:08,interlocutor_7,precisando liquidar já temos moedas aqui
2699,26/08/25,09:41:56,interlocutor_4,Deixa o dinheiro vir.
