test_id,timestamp,sender,message
1805,04/08/25 13:24:45,interlocutor_4,"Ainda não, deixa eu chamar o cliente."
1806,04/08/25 13:25:02,interlocutor_7,beleza
1807,04/08/25 14:06:55,interlocutor_4,"69.194,00"
1808,04/08/25 14:06:57,interlocutor_4,cotação
1809,04/08/25 14:06:59,interlocutor_4,pfvr
1810,04/08/25 14:07:33,interlocutor_7,5410
1811,04/08/25 14:08:35,interlocutor_4,fecha
1812,04/08/25 14:08:45,interlocutor_7,fechado
1813,04/08/25 14:09:58,interlocutor_7,"BRL 383,403.95 // USDT 69.194
‎[04/08/25, 14:14:02] Maynard: ‎image omitted"
1814,04/08/25 14:25:56,interlocutor_4,Falta quanto pra liquidar?
1815,04/08/25 14:26:14,interlocutor_7,"saldo: -BRL 445,598.92"
1816,04/08/25 14:26:58,interlocutor_4,"Para liquidar tudo, correto?"
1817,04/08/25 14:27:04,interlocutor_7,"sim, correto"
1818,04/08/25 14:27:22,interlocutor_4,Mas a de 100k já da pra fazer?
1819,04/08/25 14:27:46,interlocutor_7,consigo a última de 69k
1820,04/08/25 14:36:55,interlocutor_7,pode ser ?
1821,04/08/25 14:41:16,interlocutor_4,Deixa eu ver se junto as duas
1822,04/08/25 14:41:27,interlocutor_7,"blz
‎[04/08/25, 15:01:35] Maynard: ‎image omitted"
1823,04/08/25 15:01:57,interlocutor_4,Pode liquidar tudo?
1824,04/08/25 15:03:45,interlocutor_7,"beleza, vamos enviar tudo em breve"
1825,04/08/25 15:21:48,interlocutor_4,Conseguem liquidar?
1826,04/08/25 15:22:54,interlocutor_7,"Assim que recebermos aqui eu te aviso, ainda não consigo liquidar."
1827,04/08/25 15:26:57,interlocutor_4,"Cliente tá chamando aqui, quando puder agradeço."
1828,04/08/25 15:29:33,interlocutor_4,Manda 100k então
1829,04/08/25 15:29:43,interlocutor_4,Deixa os 69k pra depois.
1830,04/08/25 15:31:02,interlocutor_7,To aguardando receber aqui do nosso provedor no momento.
1831,04/08/25 15:31:20,interlocutor_4,"Não consegue nem os 100k, nem os 69k?"
1832,04/08/25 15:33:23,interlocutor_7,Ainda não
1833,04/08/25 15:34:05,interlocutor_4,Ok
1834,04/08/25 15:34:08,interlocutor_4,Cotam 20k?
1835,04/08/25 15:34:36,interlocutor_7,sim
1836,04/08/25 15:34:38,interlocutor_7,1s
1837,04/08/25 15:34:59,interlocutor_7,5270
1838,04/08/25 15:35:26,interlocutor_4,fecha
1839,04/08/25 15:35:31,interlocutor_7,fechado
1840,04/08/25 15:35:44,interlocutor_7,"BRL 110,540.00 // USDT 20.000"
1841,04/08/25 15:37:28,interlocutor_4,"Quanto mais demorar pra vir, menor o valor de cotação."
1842,04/08/25 15:37:43,interlocutor_6,Já já estamos enviando
1843,04/08/25 15:37:55,interlocutor_6,Devemos enviar tudo de uma vez
1844,04/08/25 15:38:00,interlocutor_4,ok
1845,04/08/25 15:44:41,interlocutor_6,3f2812ef559dbe9b7b5ddb8f60b8a877398b98734eea6dbdfa348ccf3538395c
1846,04/08/25 15:44:44,interlocutor_6,189.194
1847,04/08/25 15:44:52,interlocutor_6,ja pagamos essa ultima também
1848,04/08/25 15:45:35,interlocutor_4,"Boa, valeu!"
1849,04/08/25 16:01:58,interlocutor_4,120k
1850,04/08/25 16:02:01,interlocutor_4,cotação pfvr
1851,04/08/25 16:02:26,interlocutor_7,5310
1852,04/08/25 16:02:46,interlocutor_4,fecha
1853,04/08/25 16:02:54,interlocutor_7,fechado
1854,04/08/25 16:03:53,interlocutor_4,"120.000 USDT = 663.720 BRL
‎[04/08/25, 16:09:14] Maynard: ‎image omitted"
1855,04/08/25 16:18:10,interlocutor_7,"Recebido
‎[04/08/25, 16:19:45] Maynard: ‎image omitted
‎[04/08/25, 16:21:12] Maynard: ‎image omitted"
1856,04/08/25 16:21:58,interlocutor_4,finalizada
1857,04/08/25 16:23:40,interlocutor_4,"Quando puder liquidar, agradeço."
1858,04/08/25 16:24:25,interlocutor_7,Enviando
1859,04/08/25 16:27:07,interlocutor_6,37de3638c87edc96ae7adf491bd48c9f36ba<PHONE>0f93a492c5496b06ff
1860,04/08/25 16:27:08,interlocutor_6,120.000
1861,04/08/25 17:00:14,interlocutor_4,"Fala pessoal, me esclarece como funciona o fechamento/pagamento em d1/d2 por favor."
1862,04/08/25 17:01:56,interlocutor_6,A cotação funciona da mesma forma que ocorre hoje para os D0
1863,04/08/25 17:02:07,interlocutor_6,Só que a liquidação só vai ser no dia seguinte
1864,04/08/25 17:02:17,interlocutor_6,ou no outro dia
1865,04/08/25 17:02:34,interlocutor_6,você só precisa pagar no dia da liquidação das moedas
1866,04/08/25 17:03:12,interlocutor_8,"Fechou d1 hoje: liquida amanhã
Fechou d2 hoje: liquida na quarta"
1867,04/08/25 17:03:33,interlocutor_8,E só recebe os usdts no dia liquidação
1868,04/08/25 17:03:39,interlocutor_8,Após envio dos brl
1869,04/08/25 17:04:15,interlocutor_8,"Dado o firme da operação, não podemos voltar atrás, pq nos comprometemos com nossos provedores"
1870,04/08/25 17:17:24,interlocutor_4,Entendido.
1871,05/08/25 09:11:58,interlocutor_4,"Bom dia, mesa aberta?"
1872,05/08/25 09:12:05,interlocutor_7,Bom dia
1873,05/08/25 09:12:18,interlocutor_7,"Sim, mesa aberta"
1874,05/08/25 09:27:17,interlocutor_4,150k
1875,05/08/25 09:27:28,interlocutor_4,cotação pfvr
1876,05/08/25 09:28:19,interlocutor_4,150k
1877,05/08/25 09:28:21,interlocutor_7,1s
1878,05/08/25 09:29:13,interlocutor_7,5450
1879,05/08/25 09:29:23,interlocutor_7,<PHONE>
1880,05/08/25 09:29:38,interlocutor_4,já passei
1881,05/08/25 09:30:25,interlocutor_7,vamos ?
1882,05/08/25 09:30:45,interlocutor_4,"Aguardando confirmação, 1s"
1883,05/08/25 09:31:37,interlocutor_4,Se abaixar me avisa
1884,05/08/25 09:31:57,interlocutor_4,Consegue apertar um pouco?
1885,05/08/25 09:32:06,interlocutor_7,5440
1886,05/08/25 09:32:39,interlocutor_4,Tá caindo.
1887,05/08/25 09:32:50,interlocutor_7,5435
1888,05/08/25 09:33:24,interlocutor_7,vamos ?
1889,05/08/25 09:33:34,interlocutor_4,Negociando
1890,05/08/25 09:33:40,interlocutor_7,5430
1891,05/08/25 09:34:13,interlocutor_4,fecha 100k
1892,05/08/25 09:34:23,interlocutor_7,fechado
1893,05/08/25 09:35:29,interlocutor_7,"BRL 554,300.00 // USDT 100.000"
1894,05/08/25 09:39:48,interlocutor_4,cota 150k o mais baixo possível pfvr
1895,05/08/25 09:40:02,interlocutor_7,1s
1896,05/08/25 09:40:12,interlocutor_4,me ajuda no preço
1897,05/08/25 09:40:41,interlocutor_7,5410
1898,05/08/25 09:40:57,interlocutor_7,<PHONE>
1899,05/08/25 09:41:06,interlocutor_4,fecha
1900,05/08/25 09:41:19,interlocutor_7,fechado
1901,05/08/25 09:42:23,interlocutor_4,150.000 USDT = 831.150 BRL
1902,05/08/25 09:42:28,interlocutor_7,"BRL 831,150.00 // USDT 150.000
‎[05/08/25, 11:16:28] Maynard: ‎image omitted"
1903,05/08/25 11:17:02,interlocutor_6,"<PHONE> tem interesse em 400k usdt a 5,52?"
1904,05/08/25 11:17:14,interlocutor_4,1s
1905,05/08/25 11:17:37,interlocutor_4,"5,5200?"
1906,05/08/25 11:17:41,interlocutor_6,isso
1907,05/08/25 11:19:01,interlocutor_4,Faz 100k desse lote?
1908,05/08/25 11:19:08,interlocutor_6,faço
1909,05/08/25 11:19:12,interlocutor_4,fecha
1910,05/08/25 11:19:26,interlocutor_6,fechado
1911,05/08/25 11:20:39,interlocutor_4,100.000 USDT = 552.000 BRL
1912,05/08/25 11:22:41,interlocutor_4,Faz mais 50k nesse preço?
1913,05/08/25 11:23:06,interlocutor_4,"aqui, 50k"
1914,05/08/25 11:23:26,interlocutor_6,nao consigo mais
1915,05/08/25 11:23:39,interlocutor_6,mas se tiver mais com um preço especial te aviso
1916,05/08/25 11:23:52,interlocutor_4,Quanto agora?
1917,05/08/25 11:24:24,interlocutor_4,50k
1918,05/08/25 11:25:16,interlocutor_7,5290
1919,05/08/25 11:25:36,interlocutor_4,fecha
1920,05/08/25 11:25:43,interlocutor_7,fechado
1921,05/08/25 11:26:37,interlocutor_7,"BRL 276,450.00 // USDT 50.000"
1922,05/08/25 11:26:40,interlocutor_4,50.000 USDT = 276.450 BRL
1923,05/08/25 11:30:56,interlocutor_6,5142c7880ed5975ef97281ea961344c354ddbea44ca786eef103e2d900ae06aa
1924,05/08/25 11:30:58,interlocutor_6,100.000
1925,05/08/25 11:36:43,interlocutor_4,Valeu!
1926,05/08/25 11:41:48,interlocutor_4,"Galera, me cota indicativo 200k com o preço lá embaixo, quero pescar um cliente grande aqui."
1927,05/08/25 11:42:04,interlocutor_7,1s
1928,05/08/25 11:42:45,interlocutor_4,"Lá embaixo o preço, depois a gente vai trabalhando pra aumentar. Esse cliente tem vol alto. ‎<This message was edited>"
1929,05/08/25 11:42:57,interlocutor_7,ok
1930,05/08/25 11:43:45,interlocutor_7,5240
1931,05/08/25 11:44:06,interlocutor_7,<PHONE>
1932,05/08/25 11:44:12,interlocutor_4,ok
1933,05/08/25 11:45:03,interlocutor_7,off
1934,05/08/25 11:45:06,interlocutor_4,"off
‎[05/08/25, 12:18:04] Maynard: ‎image omitted
‎[05/08/25, 12:28:00] Maynard: ‎image omitted"
1935,05/08/25 12:28:24,interlocutor_4,Finalizada
1936,05/08/25 12:28:31,interlocutor_4,Pode mandar a cripto por favor?
1937,05/08/25 12:28:36,interlocutor_7,Enviando
1938,05/08/25 12:28:44,interlocutor_4,Obrigado!
1939,05/08/25 12:29:40,interlocutor_6,c0b4f4108ff3102b80b0c53bbe47f733e4cafe88f34e60215d67d2e49116729e
1940,05/08/25 12:29:42,interlocutor_6,150.000
1941,05/08/25 12:32:09,interlocutor_4,"Valeu!
‎[05/08/25, 13:12:32] Maynard: ‎image omitted
‎[05/08/25, 13:21:24] Maynard: ‎image omitted"
1942,05/08/25 13:21:37,interlocutor_4,Pode liquidar mais pfvr?
1943,05/08/25 13:22:40,interlocutor_4,100k ou 150k? ‎<This message was edited>
1944,05/08/25 13:27:08,interlocutor_6,19a12b2c85af05489e623a1aea3ef426775ca3da9026a35b0c0aca71b43facbb
1945,05/08/25 13:27:09,interlocutor_6,150.000
1946,05/08/25 13:27:19,interlocutor_4,Valeu!
1947,05/08/25 15:16:21,interlocutor_6,"<PHONE> tem interesse em 750k usdt a 5,52?"
1948,05/08/25 15:17:16,interlocutor_4,1s
1949,05/08/25 15:17:40,interlocutor_4,Vou buscar aqui.
1950,05/08/25 15:20:12,interlocutor_4,Não encontrei ninguém por enquanto.
1951,05/08/25 15:20:21,interlocutor_6,beleza
1952,05/08/25 15:20:25,interlocutor_6,foi uma parte aqui
1953,05/08/25 15:20:28,interlocutor_6,qualquer coisa avisa
1954,05/08/25 15:20:31,interlocutor_4,Ok
1955,05/08/25 15:20:33,interlocutor_6,e vejo se tenho
1956,05/08/25 15:20:51,interlocutor_4,Tô devendo alguma coisinha pra vocês? ‎<This message was edited>
1957,05/08/25 15:21:31,interlocutor_7,"-BRL 8,450.00"
1958,05/08/25 15:22:24,interlocutor_4,"Isso mesmo, se não tiver mais nenhuma compra eu mando, se houver mais alguma coisa mando junto.
‎[05/08/25, 16:14:44] Maynard: ‎image omitted"
1959,06/08/25 09:09:24,interlocutor_4,Bom dia! Mesa aberta?
1960,06/08/25 09:10:26,interlocutor_7,Bom dia
1961,06/08/25 09:10:29,interlocutor_7,sim
1962,06/08/25 09:10:33,interlocutor_7,mesa aberta
1963,06/08/25 09:19:54,interlocutor_4,150k
1964,06/08/25 09:20:15,interlocutor_4,cotação
1965,06/08/25 09:20:18,interlocutor_7,1s
1966,06/08/25 09:20:43,interlocutor_4,subindo
1967,06/08/25 09:20:44,interlocutor_7,5270
1968,06/08/25 09:21:12,interlocutor_4,fecha 250k
1969,06/08/25 09:21:14,interlocutor_4,pode ser?
1970,06/08/25 09:21:28,interlocutor_7,pode sim
1971,06/08/25 09:21:30,interlocutor_7,fechado
1972,06/08/25 09:21:40,interlocutor_4,fechado
1973,06/08/25 09:23:27,interlocutor_4,100k pfvr
1974,06/08/25 09:23:50,interlocutor_4,cotação
1975,06/08/25 09:23:51,interlocutor_7,5180
1976,06/08/25 09:24:23,interlocutor_4,consegue apertar um pouco?
1977,06/08/25 09:24:30,interlocutor_7,5170
1978,06/08/25 09:24:45,interlocutor_7,5165
1979,06/08/25 09:24:54,interlocutor_4,fecha
1980,06/08/25 09:25:01,interlocutor_7,fechado
1981,06/08/25 09:25:43,interlocutor_7,"BRL 1,381,750.00 // USDT 250.000
BRL 551,650.00 // USDT 100.000"
1982,06/08/25 09:34:56,interlocutor_4,100k
1983,06/08/25 09:35:06,interlocutor_4,ajuda no preço
1984,06/08/25 09:35:10,interlocutor_4,hoje vem volume
1985,06/08/25 09:35:31,interlocutor_7,1s
1986,06/08/25 09:36:10,interlocutor_7,5220
1987,06/08/25 09:36:22,interlocutor_7,<PHONE>
1988,06/08/25 09:36:27,interlocutor_4,fecha
1989,06/08/25 09:36:37,interlocutor_7,fechado
1990,06/08/25 09:37:27,interlocutor_7,"BRL 552,200.00 // USDT 100.000
‎[06/08/25, 10:34:48] Maynard: ‎image omitted"
1991,06/08/25 10:35:26,interlocutor_7,Recebido
1992,06/08/25 10:35:36,interlocutor_7,"saldo att: -BRL 1,995,600.00
‎[06/08/25, 10:37:39] Maynard: ‎image omitted
‎[06/08/25, 10:51:12] Maynard: ‎image omitted"
1993,06/08/25 10:51:51,interlocutor_4,Dá pra liquidar 200k?
1994,06/08/25 10:52:18,interlocutor_4,Ou 250k?
1995,06/08/25 10:52:22,interlocutor_7,1min
1996,06/08/25 10:54:24,interlocutor_7,"beleza, vamos adiantar os 250k ‎<This message was edited>"
1997,06/08/25 10:54:48,interlocutor_4,Obrigado!
1998,06/08/25 10:55:36,interlocutor_6,298b1c1e7cdaab02546d439c91e853a6a9f09b77e51a9b13c0ca62d2a5a7dba4
1999,06/08/25 10:55:38,interlocutor_6,"250.000
‎[06/08/25, 11:04:22] Maynard: ‎image omitted
‎[06/08/25, 11:07:12] Maynard: ‎image omitted"
2000,06/08/25 11:10:41,interlocutor_4,130k
2001,06/08/25 11:10:46,interlocutor_4,cotação pfvr?
2002,06/08/25 11:11:06,interlocutor_7,4930
2003,06/08/25 11:11:39,interlocutor_7,<PHONE>
2004,06/08/25 11:12:12,interlocutor_4,fecha
2005,06/08/25 11:12:24,interlocutor_7,fechado
2006,06/08/25 11:13:31,interlocutor_7,"BRL 714,090.00 // USDT 130.000
‎[06/08/25, 11:39:35] Maynard: ‎image omitted"
2007,06/08/25 11:40:19,interlocutor_4,Tem como liquidar mais 100k?
2008,06/08/25 11:40:36,interlocutor_7,tem sim
2009,06/08/25 11:40:39,interlocutor_7,jajá enviamos
2010,06/08/25 11:40:44,interlocutor_4,Obrigado
2011,06/08/25 11:41:11,interlocutor_7,"saldo att: -BRL 849,690.00"
2012,06/08/25 11:48:03,interlocutor_4,"Quando puder mandar a cripto, agradeço ‎<This message was edited>"
2013,06/08/25 11:48:15,interlocutor_6,6022bfa818b31e13de16eb848bf659cb3735ed2c827237b9f04459acbc9b4474
2014,06/08/25 11:48:17,interlocutor_6,100.000
2015,06/08/25 11:48:22,interlocutor_4,Obrigado!
2016,06/08/25 12:39:33,interlocutor_4,"Pessoal, quanto falta pra liquidar mais uma de 100k?"
2017,06/08/25 12:39:47,interlocutor_7,"1sec
‎[06/08/25, 12:40:18] Maynard: ‎image omitted"
2018,06/08/25 12:40:30,interlocutor_4,Liquida o que der por favor.
2019,06/08/25 12:40:52,interlocutor_4,"Já foi 350, falta uma de 100 e outra de 130 ‎<This message was edited>"
2020,06/08/25 12:41:19,interlocutor_7,mandar mais 100 aí
2021,06/08/25 12:41:31,interlocutor_4,Valeu!
2022,06/08/25 12:43:03,interlocutor_6,864ce427cd193fe615b<PHONE>c070eb92b6cff414516df2aa12e360bb1c0
2023,06/08/25 12:43:04,interlocutor_6,100.000
2024,06/08/25 13:38:37,interlocutor_4,"Cota 44.176,00"
2025,06/08/25 13:39:03,interlocutor_7,opa
2026,06/08/25 13:39:09,interlocutor_4,Cotação pfvr
2027,06/08/25 13:39:32,interlocutor_7,4985
2028,06/08/25 13:40:10,interlocutor_7,<PHONE>
2029,06/08/25 13:40:18,interlocutor_4,Já passei
2030,06/08/25 13:40:25,interlocutor_7,ok
2031,06/08/25 13:41:02,interlocutor_4,fecha
2032,06/08/25 13:41:20,interlocutor_7,fechado
2033,06/08/25 13:42:22,interlocutor_7,"BRL 242,901.74 // USDT 44.176"
2034,06/08/25 13:45:20,interlocutor_7,"saldo: -BRL 802,591.73"
2035,06/08/25 13:53:35,interlocutor_4,Ok
2036,06/08/25 14:20:45,interlocutor_4,‎This message was deleted.
2037,06/08/25 14:20:49,interlocutor_4,‎This message was deleted.
2038,06/08/25 14:21:02,interlocutor_4,Off
2039,06/08/25 15:00:06,interlocutor_6,<PHONE> consegue liquidar o restante?
2040,06/08/25 15:00:39,interlocutor_4,1 min
2041,06/08/25 15:17:53,interlocutor_7,"<PHONE>  teria interesse em 200k a 5.4770 ?
‎[06/08/25, 15:18:10] Maynard: ‎image omitted"
2042,06/08/25 15:18:20,interlocutor_4,Conseguem liquidar mais?
2043,06/08/25 15:19:56,interlocutor_4,Devo quanto pra você?
2044,06/08/25 15:20:04,interlocutor_7,"-BRL 502,591.73"
2045,06/08/25 15:20:16,interlocutor_4,Mesmo com esses 300?
2046,06/08/25 15:20:31,interlocutor_7,sim
2047,06/08/25 15:21:03,interlocutor_7,viu ai ?
2048,06/08/25 15:21:39,interlocutor_4,Preciso liquidar primeiro.
2049,06/08/25 15:21:47,interlocutor_7,off
2050,06/08/25 15:21:49,interlocutor_7,beleza
2051,06/08/25 15:23:48,interlocutor_6,1d41fd1bc7429724ff30944831cc9f07274836bac88dcea226e4901a32320488
2052,06/08/25 15:23:50,interlocutor_6,44.176
2053,06/08/25 15:34:06,interlocutor_4,Tem como dar um double check nesse valor aqui? ‎<This message was edited>
2054,06/08/25 15:34:15,interlocutor_7,tem sim
2055,06/08/25 15:34:17,interlocutor_7,1 min
2056,06/08/25 15:37:03,interlocutor_4,Não ta batendo aqui. ‎<This message was edited>
2057,06/08/25 15:39:01,interlocutor_7,"-BRL 12,591.73"
2058,06/08/25 15:39:06,interlocutor_4,Ah tah
2059,06/08/25 15:39:11,interlocutor_4,Que susto
2060,06/08/25 15:39:14,interlocutor_7,"Perdão, faltou contar uma de 490k"
2061,06/08/25 15:39:17,interlocutor_4,Manda tudo pfvr
2062,06/08/25 15:39:40,interlocutor_7,jajá envio
2063,06/08/25 15:41:42,interlocutor_7,enviando 130k
2064,06/08/25 15:42:04,interlocutor_4,Ok
2065,06/08/25 15:42:47,interlocutor_6,3ac3a63b4d5868e0964fc6b305209be2081dbb53f45fe2971ae<PHONE>f0a
2066,06/08/25 15:42:49,interlocutor_6,"130.000
‎[06/08/25, 15:42:50] Maynard: ‎image omitted"
2067,06/08/25 15:44:17,interlocutor_7,zeramos
2068,06/08/25 15:44:45,interlocutor_4,Ok
2069,07/08/25 09:08:04,interlocutor_4,"Bom dia, mesa on?"
2070,07/08/25 09:09:18,interlocutor_6,bom dia
2071,07/08/25 09:09:19,interlocutor_6,mesa on
2072,07/08/25 09:09:32,interlocutor_4,Maravilha.
2073,07/08/25 09:36:52,interlocutor_4,100k
2074,07/08/25 09:36:58,interlocutor_4,cotação
2075,07/08/25 09:37:11,interlocutor_7,1s
2076,07/08/25 09:37:58,interlocutor_7,4820
2077,07/08/25 09:38:03,interlocutor_7,<PHONE>
2078,07/08/25 09:38:14,interlocutor_4,ok
2079,07/08/25 09:38:18,interlocutor_4,fecha
2080,07/08/25 09:39:09,interlocutor_7,fechado
2081,07/08/25 09:39:29,interlocutor_7,"BRL 548,200.00 // USDT 100.000"
2082,07/08/25 09:44:43,interlocutor_4,100k novamente
2083,07/08/25 09:44:54,interlocutor_4,rapidão pfvr
2084,07/08/25 09:45:05,interlocutor_7,4810
2085,07/08/25 09:45:21,interlocutor_4,fecha
2086,07/08/25 09:45:26,interlocutor_7,fechado
2087,07/08/25 09:45:54,interlocutor_7,"BRL 548,100.00 // USDT 100.000"
2088,07/08/25 10:35:09,interlocutor_4,150k
2089,07/08/25 10:35:24,interlocutor_7,opa
2090,07/08/25 10:35:27,interlocutor_4,Me ajuda no preço
2091,07/08/25 10:35:32,interlocutor_7,1s
2092,07/08/25 10:36:17,interlocutor_4,Quanto
2093,07/08/25 10:36:22,interlocutor_7,4760
2094,07/08/25 10:36:38,interlocutor_4,1s
2095,07/08/25 10:37:19,interlocutor_7,4780
2096,07/08/25 10:38:17,interlocutor_4,Consegue apertar um pouco?
2097,07/08/25 10:38:58,interlocutor_7,4775
2098,07/08/25 10:39:18,interlocutor_4,‎This message was deleted.
2099,07/08/25 10:39:36,interlocutor_7,tinha fechado aqui
2100,07/08/25 10:39:42,interlocutor_4,Blz
2101,07/08/25 10:40:47,interlocutor_7,"BRL 821,625.00 // USDT 150.000"
2102,07/08/25 10:46:05,interlocutor_4,"Galera, eu tô precisando de um pouco mais de velocidade na hora de passar a cotação. Se tiver como, ajudaria bastante."
2103,07/08/25 10:46:18,interlocutor_7,"beleza
‎[07/08/25, 11:06:26] Maynard: ‎image omitted"
2104,07/08/25 11:06:49,interlocutor_4,Tem como adiantar uma de 100?
2105,07/08/25 11:07:16,interlocutor_4,Já já mando o resto
2106,07/08/25 11:07:36,interlocutor_7,dá sim
2107,07/08/25 11:07:38,interlocutor_7,enviando
2108,07/08/25 11:07:44,interlocutor_4,Obrigado!
2109,07/08/25 11:08:38,interlocutor_6,3c3a970831d1cec5021fd4d387e625e64336f8f9b3ba240d67bfe6a8bec75d64
2110,07/08/25 11:08:40,interlocutor_6,100.000
2111,07/08/25 11:09:37,interlocutor_4,"Obrigado!
‎[07/08/25, 12:22:42] Maynard: ‎image omitted
‎[07/08/25, 12:23:33] Maynard: ‎image omitted
‎[07/08/25, 12:25:35] Maynard: ‎image omitted"
2112,07/08/25 12:26:04,interlocutor_4,Tudo liquidado
2113,07/08/25 12:26:10,interlocutor_4,Pode mandar a cripto pfvr?
2114,07/08/25 12:27:16,interlocutor_7,jajá enviamos
2115,07/08/25 12:28:10,interlocutor_4,Pfvr.
2116,07/08/25 12:29:58,interlocutor_6,f706b1f9d0a0e313a9bcd865d0b3765056eee9e75fc1130fcdbb477a6cec7299
2117,07/08/25 12:30:00,interlocutor_6,250.000
2118,07/08/25 14:02:04,interlocutor_4,250k
2119,07/08/25 14:02:16,interlocutor_4,cotação
2120,07/08/25 14:02:19,interlocutor_4,pfvr
2121,07/08/25 14:02:47,interlocutor_7,1s
2122,07/08/25 14:02:47,interlocutor_4,galera?
2123,07/08/25 14:03:09,interlocutor_7,4780
2124,07/08/25 14:03:28,interlocutor_4,fecha
2125,07/08/25 14:03:49,interlocutor_7,fechado
2126,07/08/25 14:05:14,interlocutor_7,"BRL 1,369,500.00 // USDT 250.000"
2127,07/08/25 14:12:45,interlocutor_4,cota 100k
2128,07/08/25 14:12:49,interlocutor_4,me ajuda no preço
2129,07/08/25 14:12:51,interlocutor_4,pfvr
2130,07/08/25 14:12:59,interlocutor_7,4770
2131,07/08/25 14:13:14,interlocutor_4,fecha
2132,07/08/25 14:15:36,interlocutor_7,fechado
2133,07/08/25 14:16:41,interlocutor_7,"BRL 547,700.00 // USDT 100.000
‎[07/08/25, 14:28:29] Maynard: ‎image omitted
‎[07/08/25, 14:28:59] Maynard: ‎image omitted
‎[07/08/25, 14:29:36] Maynard: ‎image omitted"
2134,07/08/25 14:29:57,interlocutor_4,Tem como já ir adiantando os 250k <PHONE> <PHONE> tô pagando o resto agora
2135,07/08/25 14:30:06,interlocutor_7,Um momento
2136,07/08/25 14:30:36,interlocutor_4,Já paguei aliás
2137,07/08/25 14:31:01,interlocutor_7,Enviando
2138,07/08/25 14:31:04,interlocutor_4,Manda o mais rápido possível
2139,07/08/25 14:31:12,interlocutor_4,Operação crítica aqui
2140,07/08/25 14:32:58,interlocutor_6,8585cd731180311c5d21cdc4eb6b063d1004db4946d5970530f3692fecba4aeb
2141,07/08/25 14:33:00,interlocutor_6,250.000
2142,07/08/25 14:33:23,interlocutor_7,"saldo att: -BRL 447,200.00"
2143,07/08/25 14:34:21,interlocutor_4,Obrigado
2144,07/08/25 14:47:57,interlocutor_4,20k
2145,07/08/25 14:48:13,interlocutor_4,Cotação pfvr
2146,07/08/25 14:48:26,interlocutor_7,4830
2147,07/08/25 14:48:45,interlocutor_4,fecha
2148,07/08/25 14:49:06,interlocutor_7,fechado
2149,07/08/25 14:50:38,interlocutor_7,"BRL 109,660.00 // USDT 20.000
‎[07/08/25, 15:05:28] Maynard: ‎image omitted"
2150,07/08/25 15:09:22,interlocutor_4,Falta quanto?
2151,07/08/25 15:09:42,interlocutor_4,96k?
2152,07/08/25 15:10:01,interlocutor_7,"-BRL 96,860.00
‎[07/08/25, 15:10:45] Maynard: ‎image omitted"
2153,07/08/25 15:10:57,interlocutor_4,Manda os 120k de uma vez pfvr
2154,07/08/25 15:13:48,interlocutor_6,dfe7949ecf4e873025b4e5e737f019ae15c13a2189c62b1230c6b5b3d67979c9
2155,07/08/25 15:13:50,interlocutor_6,120.000
2156,07/08/25 15:13:58,interlocutor_7,zeramos
2157,07/08/25 15:14:01,interlocutor_4,Show
2158,07/08/25 16:10:25,interlocutor_4,100k
2159,07/08/25 16:10:28,interlocutor_4,Cotação
2160,07/08/25 16:10:30,interlocutor_4,Pfvr
2161,07/08/25 16:10:38,interlocutor_7,4690
2162,07/08/25 16:10:56,interlocutor_7,4680
2163,07/08/25 16:11:10,interlocutor_4,1s
2164,07/08/25 16:12:09,interlocutor_4,Negociando
2165,07/08/25 16:12:33,interlocutor_7,ok
2166,07/08/25 16:12:49,interlocutor_4,off
2167,07/08/25 16:12:58,interlocutor_7,off
2168,08/08/25 09:09:48,interlocutor_4,Bom dia a todos!
2169,08/08/25 09:09:57,interlocutor_4,mesa aberta?
2170,08/08/25 09:09:57,interlocutor_7,Bom dia!!
2171,08/08/25 09:10:03,interlocutor_7,sim
2172,08/08/25 09:10:11,interlocutor_4,Maravilha
2173,08/08/25 09:14:28,interlocutor_4,50K
2174,08/08/25 09:14:38,interlocutor_7,4500
2175,08/08/25 09:14:55,interlocutor_4,ok
2176,08/08/25 09:15:00,interlocutor_4,fecha
2177,08/08/25 09:15:19,interlocutor_7,fechado
2178,08/08/25 09:16:39,interlocutor_4,50.000 USDT = 272.500 BRL
2179,08/08/25 09:17:58,interlocutor_4,150k
2180,08/08/25 09:18:01,interlocutor_4,me ajuda no preço
2181,08/08/25 09:18:21,interlocutor_7,4470
2182,08/08/25 09:18:41,interlocutor_4,fecha
2183,08/08/25 09:19:53,interlocutor_7,fechado
2184,08/08/25 09:20:03,interlocutor_4,150.000 USDT = 817.050 BRL
2185,08/08/25 09:20:09,interlocutor_4,cota 100k
2186,08/08/25 09:20:20,interlocutor_4,rápidão pfvr
2187,08/08/25 09:20:31,interlocutor_7,4490
2188,08/08/25 09:21:03,interlocutor_7,4500
2189,08/08/25 09:21:12,interlocutor_7,4490
2190,08/08/25 09:21:15,interlocutor_4,consegue apertar um pouco?
2191,08/08/25 09:21:20,interlocutor_7,4480
2192,08/08/25 09:21:45,interlocutor_4,fecha
2193,08/08/25 09:22:14,interlocutor_7,fechado
2194,08/08/25 09:22:44,interlocutor_7,"BRL 544,800.00 // USDT 100.000"
2195,08/08/25 09:22:53,interlocutor_4,100.000 USDT = 544.800 BRL
2196,08/08/25 09:26:01,interlocutor_4,70k
